interaction_id,customer_id,policy_id,channel_id,agent_id,interaction_datetime,interaction_year,interaction_type,interaction_reason,direction,duration_seconds,sentiment_score,resolved_flag
INT_00000042978,CUST_00004159,POL_000006659,CH_WEB,,2025-04-30T17:58:00+00:00,2025,WEB_VISIT,CLAIM,INBOUND,1006,0.734,true
INT_00000042979,CUST_00004159,POL_000006659,CH_WEB,,2026-05-31T10:00:00+00:00,2026,WEB_VISIT,RETENTION,OUTBOUND,667,0.45,true
INT_00000042980,CUST_00004159,POL_000006659,CH_EMAIL,,2026-05-19T17:26:00+00:00,2026,BRANCH_MEETING,QUOTE,INBOUND,1004,-0.442,true
INT_00000042981,CUST_00004159,POL_000006659,CH_CALL_CENTER,AGT_00089,2025-10-13T15:01:00+00:00,2025,EMAIL,COMPLAINT,INBOUND,1080,0.008,true
INT_00000042982,CUST_00004159,POL_000006659,CH_WEB,,2025-12-29T16:26:00+00:00,2025,EMAIL,RENEWAL,INBOUND,166,0.102,true
INT_00000042983,CUST_00004159,POL_000006659,CH_MOBILE,,2026-03-25T17:37:00+00:00,2026,EMAIL,RENEWAL,OUTBOUND,1197,-0.3,true
INT_00000042984,CUST_00004160,POL_000006660,CH_WEB,,2021-11-26T15:41:00+00:00,2021,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,1324,-0.144,true
INT_00000042985,CUST_00004160,POL_000006660,CH_CALL_CENTER,AGT_00005,2022-04-14T08:22:00+00:00,2022,SMS,CLAIM,INBOUND,1784,0.431,false
INT_00000042986,CUST_00004160,POL_000006660,CH_EMAIL,,2026-05-10T09:52:00+00:00,2026,CALL,BILLING,INBOUND,1026,0.618,false
INT_00000042987,CUST_00004160,POL_000006660,CH_EMAIL,,2024-04-28T17:53:00+00:00,2024,EMAIL,RETENTION,INBOUND,1747,0.525,true
INT_00000042988,CUST_00004160,POL_000006660,CH_CALL_CENTER,AGT_00005,2024-11-21T16:38:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,966,0.573,true
INT_00000042989,CUST_00004160,POL_000006660,CH_WEB,,2022-08-21T08:36:00+00:00,2022,EMAIL,RETENTION,OUTBOUND,1632,0.39,true
INT_00000042990,CUST_00004160,POL_000006660,CH_EMAIL,,2023-04-15T09:49:00+00:00,2023,CHAT,RENEWAL,INBOUND,1178,0.464,true
INT_00000042991,CUST_00004160,POL_000006660,CH_MOBILE,,2024-03-13T17:07:00+00:00,2024,SMS,GENERAL_SERVICE,INBOUND,1533,0.366,true
INT_00000042992,CUST_00004160,POL_000006660,CH_CALL_CENTER,AGT_00004,2024-01-11T11:15:00+00:00,2024,MOBILE_SESSION,RETENTION,OUTBOUND,1684,0.181,true
INT_00000042993,CUST_00004160,POL_000006660,CH_MOBILE,,2022-01-06T18:32:00+00:00,2022,WEB_VISIT,QUOTE,INBOUND,994,0.299,true
INT_00000042994,CUST_00004160,POL_000006660,CH_CALL_CENTER,AGT_00003,2022-08-18T13:23:00+00:00,2022,BRANCH_MEETING,BILLING,INBOUND,1160,0.426,true
INT_00000042995,CUST_00004160,POL_000006660,CH_MOBILE,,2025-03-27T10:46:00+00:00,2025,WEB_VISIT,RETENTION,INBOUND,619,-0.655,true
INT_00000042996,CUST_00004160,POL_000006660,CH_SMS,,2023-06-29T13:04:00+00:00,2023,CALL,COMPLAINT,INBOUND,1259,0.058,false
INT_00000042997,CUST_00004160,POL_000006660,CH_BRANCH,AGT_00005,2024-02-17T12:59:00+00:00,2024,MOBILE_SESSION,RENEWAL,OUTBOUND,1115,0.421,true
INT_00000042998,CUST_00004160,POL_000006660,CH_CALL_CENTER,AGT_00003,2023-11-13T15:23:00+00:00,2023,BRANCH_MEETING,BILLING,INBOUND,146,0.074,true
INT_00000042999,CUST_00004160,POL_000006660,CH_EMAIL,,2023-06-26T18:10:00+00:00,2023,WEB_VISIT,BILLING,INBOUND,1457,0.218,true
INT_00000043000,CUST_00004160,POL_000006660,CH_WEB,,2023-05-22T14:12:00+00:00,2023,BRANCH_MEETING,RETENTION,OUTBOUND,1479,-0.08,true
INT_00000043001,CUST_00004160,POL_000006660,CH_WEB,,2022-09-02T10:15:00+00:00,2022,EMAIL,GENERAL_SERVICE,INBOUND,1556,-0.224,true
INT_00000043002,CUST_00004160,POL_000006660,CH_BRANCH,AGT_00003,2023-12-02T08:27:00+00:00,2023,MOBILE_SESSION,RENEWAL,OUTBOUND,495,0.207,true
INT_00000043003,CUST_00004160,POL_000006660,CH_SMS,,2023-12-28T14:29:00+00:00,2023,WEB_VISIT,RETENTION,OUTBOUND,102,0.279,false
INT_00000043004,CUST_00004161,POL_000006661,CH_CALL_CENTER,AGT_00067,2026-03-27T13:09:00+00:00,2026,EMAIL,RENEWAL,OUTBOUND,1767,-0.015,false
INT_00000043005,CUST_00004161,POL_000006661,CH_MOBILE,,2025-10-17T12:08:00+00:00,2025,BRANCH_MEETING,CLAIM,INBOUND,786,0.18,false
INT_00000043006,CUST_00004161,POL_000006661,CH_WEB,,2024-12-12T10:57:00+00:00,2024,CALL,QUOTE,INBOUND,1627,0.799,true
INT_00000043007,CUST_00004161,POL_000006661,CH_EMAIL,,2024-10-16T15:03:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,1311,0.093,true
INT_00000043008,CUST_00004161,POL_000006661,CH_MOBILE,,2026-06-15T12:01:00+00:00,2026,BRANCH_MEETING,COMPLAINT,INBOUND,392,-0.147,true
INT_00000043009,CUST_00004161,POL_000006661,CH_BRANCH,AGT_00068,2026-02-11T11:49:00+00:00,2026,WEB_VISIT,GENERAL_SERVICE,INBOUND,1387,0.511,true
INT_00000043010,CUST_00004161,POL_000006661,CH_EMAIL,,2026-01-25T11:15:00+00:00,2026,BRANCH_MEETING,RENEWAL,INBOUND,360,-0.257,false
INT_00000043011,CUST_00004161,POL_000006661,CH_CALL_CENTER,AGT_00067,2025-03-30T17:58:00+00:00,2025,CALL,BILLING,INBOUND,1326,0.603,true
INT_00000043012,CUST_00004161,POL_000006661,CH_WEB,,2025-11-20T15:33:00+00:00,2025,MOBILE_SESSION,CLAIM,INBOUND,586,0.505,true
INT_00000043013,CUST_00004162,POL_000006662,CH_MOBILE,,2023-01-11T13:35:00+00:00,2023,CHAT,BILLING,INBOUND,1027,0.186,true
INT_00000043014,CUST_00004162,POL_000006662,CH_MOBILE,,2022-10-18T17:14:00+00:00,2022,WEB_VISIT,QUOTE,INBOUND,1114,-0.467,false
INT_00000043015,CUST_00004162,POL_000006662,CH_WEB,,2026-04-11T14:40:00+00:00,2026,CALL,RENEWAL,OUTBOUND,616,0.246,true
INT_00000043016,CUST_00004162,POL_000006662,CH_EMAIL,,2021-10-31T18:07:00+00:00,2021,WEB_VISIT,RENEWAL,OUTBOUND,1771,0.354,false
INT_00000043017,CUST_00004162,POL_000006662,CH_EMAIL,,2026-02-06T18:57:00+00:00,2026,WEB_VISIT,RENEWAL,OUTBOUND,1247,0.524,true
INT_00000043018,CUST_00004162,POL_000006662,CH_CALL_CENTER,AGT_00045,2021-12-27T10:18:00+00:00,2021,MOBILE_SESSION,CLAIM,INBOUND,469,-0.146,true
INT_00000043019,CUST_00004162,POL_000006662,CH_SMS,,2020-12-19T11:07:00+00:00,2020,MOBILE_SESSION,QUOTE,INBOUND,1324,0.84,true
INT_00000043020,CUST_00004162,POL_000006662,CH_BRANCH,AGT_00046,2025-04-11T17:18:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,1418,0.396,true
INT_00000043021,CUST_00004162,POL_000006662,CH_SMS,,2021-10-21T10:11:00+00:00,2021,EMAIL,COMPLAINT,INBOUND,1617,-0.7,true
INT_00000043022,CUST_00004162,POL_000006662,CH_WEB,,2022-04-13T18:26:00+00:00,2022,WEB_VISIT,COMPLAINT,INBOUND,1548,0.217,true
INT_00000043023,CUST_00004162,POL_000006662,CH_EMAIL,,2021-09-06T13:29:00+00:00,2021,WEB_VISIT,GENERAL_SERVICE,INBOUND,1729,-0.196,true
INT_00000043024,CUST_00004162,POL_000006662,CH_MOBILE,,2021-10-06T18:23:00+00:00,2021,SMS,QUOTE,INBOUND,1450,0.332,true
INT_00000043025,CUST_00004163,POL_000006663,CH_WEB,,2022-09-02T08:24:00+00:00,2022,SMS,COMPLAINT,INBOUND,92,0.045,true
INT_00000043026,CUST_00004163,POL_000006663,CH_BRANCH,AGT_00082,2024-04-26T19:01:00+00:00,2024,MOBILE_SESSION,QUOTE,INBOUND,775,0.003,true
INT_00000043027,CUST_00004163,POL_000006663,CH_EMAIL,,2024-10-12T19:32:00+00:00,2024,CALL,BILLING,INBOUND,1658,0.416,false
INT_00000043028,CUST_00004163,POL_000006663,CH_WEB,,2022-10-21T20:12:00+00:00,2022,CHAT,RENEWAL,OUTBOUND,1371,-0.769,true
INT_00000043029,CUST_00004163,POL_000006663,CH_WEB,,2026-06-05T14:38:00+00:00,2026,WEB_VISIT,CLAIM,INBOUND,1618,-0.175,true
INT_00000043030,CUST_00004163,POL_000006663,CH_BRANCH,AGT_00081,2026-02-24T14:57:00+00:00,2026,WEB_VISIT,COMPLAINT,INBOUND,289,0.021,true
INT_00000043031,CUST_00004163,POL_000006663,CH_WEB,,2023-06-24T10:33:00+00:00,2023,SMS,GENERAL_SERVICE,INBOUND,743,-0.022,true
INT_00000043032,CUST_00004163,POL_000006663,CH_MOBILE,,2025-04-16T12:51:00+00:00,2025,WEB_VISIT,RETENTION,OUTBOUND,1106,0.536,false
INT_00000043033,CUST_00004163,POL_000006663,CH_BRANCH,AGT_00082,2022-09-05T11:22:00+00:00,2022,MOBILE_SESSION,BILLING,INBOUND,1242,-0.103,true
INT_00000043034,CUST_00004164,POL_000006665,CH_BRANCH,AGT_00011,2021-07-13T18:10:00+00:00,2021,EMAIL,CLAIM,INBOUND,1635,0.698,true
INT_00000043035,CUST_00004164,POL_000006665,CH_MOBILE,,2021-11-08T20:36:00+00:00,2021,MOBILE_SESSION,RETENTION,INBOUND,994,0.234,true
INT_00000043036,CUST_00004164,POL_000006665,CH_CALL_CENTER,AGT_00010,2025-10-15T17:07:00+00:00,2025,EMAIL,COMPLAINT,INBOUND,931,-1,true
INT_00000043037,CUST_00004164,POL_000006664,CH_BRANCH,AGT_00012,2022-08-24T10:15:00+00:00,2022,CALL,BILLING,INBOUND,106,-0.078,true
INT_00000043038,CUST_00004164,POL_000006664,CH_WEB,,2023-04-23T11:33:00+00:00,2023,BRANCH_MEETING,BILLING,INBOUND,674,0.286,true
INT_00000043039,CUST_00004164,POL_000006665,CH_MOBILE,,2024-02-25T15:03:00+00:00,2024,CALL,CLAIM,INBOUND,1609,0.336,true
INT_00000043040,CUST_00004164,POL_000006664,CH_WEB,,2026-05-14T13:25:00+00:00,2026,EMAIL,GENERAL_SERVICE,INBOUND,624,-0.152,true
INT_00000043041,CUST_00004164,POL_000006666,CH_WEB,,2025-10-16T10:26:00+00:00,2025,EMAIL,BILLING,INBOUND,84,0.486,true
INT_00000043042,CUST_00004164,POL_000006665,CH_SMS,,2025-08-24T09:10:00+00:00,2025,MOBILE_SESSION,RENEWAL,INBOUND,1700,-0.074,true
INT_00000043043,CUST_00004164,POL_000006665,CH_MOBILE,,2022-03-16T08:21:00+00:00,2022,MOBILE_SESSION,QUOTE,INBOUND,1085,0.296,false
INT_00000043044,CUST_00004164,POL_000006664,CH_MOBILE,,2024-02-09T13:09:00+00:00,2024,MOBILE_SESSION,RETENTION,INBOUND,1552,-0.158,true
INT_00000043045,CUST_00004165,POL_000006667,CH_CALL_CENTER,AGT_00047,2025-08-28T09:55:00+00:00,2025,MOBILE_SESSION,COMPLAINT,INBOUND,243,-0.508,true
INT_00000043046,CUST_00004165,POL_000006667,CH_WEB,,2024-05-30T09:37:00+00:00,2024,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,415,0.599,true
INT_00000043047,CUST_00004165,POL_000006667,CH_CALL_CENTER,AGT_00046,2022-05-18T19:08:00+00:00,2022,EMAIL,QUOTE,INBOUND,758,0.127,true
INT_00000043048,CUST_00004165,POL_000006667,CH_CALL_CENTER,AGT_00047,2024-01-02T20:16:00+00:00,2024,SMS,BILLING,INBOUND,1323,0.549,true
INT_00000043049,CUST_00004165,POL_000006667,CH_MOBILE,,2022-01-23T10:19:00+00:00,2022,MOBILE_SESSION,RENEWAL,OUTBOUND,804,-0.166,true
INT_00000043050,CUST_00004165,POL_000006667,CH_WEB,,2026-02-06T13:01:00+00:00,2026,MOBILE_SESSION,RENEWAL,OUTBOUND,1331,-0.132,true
INT_00000043051,CUST_00004165,POL_000006667,CH_WEB,,2021-08-24T08:08:00+00:00,2021,WEB_VISIT,GENERAL_SERVICE,INBOUND,354,0.736,true
INT_00000043052,CUST_00004165,POL_000006667,CH_CALL_CENTER,AGT_00047,2020-03-13T08:34:00+00:00,2020,CALL,GENERAL_SERVICE,INBOUND,553,0.34,true
INT_00000043053,CUST_00004165,POL_000006667,CH_CALL_CENTER,AGT_00046,2025-08-26T20:29:00+00:00,2025,SMS,QUOTE,INBOUND,1619,0.054,false
INT_00000043054,CUST_00004165,POL_000006667,CH_WEB,,2021-10-24T16:27:00+00:00,2021,CALL,RENEWAL,OUTBOUND,1145,0.563,true
INT_00000043055,CUST_00004165,POL_000006667,CH_WEB,,2024-09-10T08:49:00+00:00,2024,WEB_VISIT,BILLING,INBOUND,177,0.786,true
INT_00000043056,CUST_00004165,POL_000006667,CH_EMAIL,,2023-01-08T20:23:00+00:00,2023,MOBILE_SESSION,RETENTION,OUTBOUND,290,-0.394,false
INT_00000043057,CUST_00004166,POL_000006668,CH_EMAIL,,2022-11-30T19:18:00+00:00,2022,BRANCH_MEETING,QUOTE,INBOUND,1534,-0.135,true
INT_00000043058,CUST_00004166,POL_000006668,CH_CALL_CENTER,AGT_00123,2023-04-15T09:06:00+00:00,2023,MOBILE_SESSION,RENEWAL,INBOUND,444,0.422,true
INT_00000043059,CUST_00004166,POL_000006668,CH_CALL_CENTER,AGT_00124,2025-06-17T17:19:00+00:00,2025,CALL,BILLING,INBOUND,955,-0.059,true
INT_00000043060,CUST_00004166,POL_000006668,CH_MOBILE,,2022-12-30T19:47:00+00:00,2022,WEB_VISIT,CLAIM,INBOUND,300,0.061,false
INT_00000043061,CUST_00004166,POL_000006668,CH_MOBILE,,2024-05-28T20:10:00+00:00,2024,SMS,RETENTION,OUTBOUND,1015,0.015,true
INT_00000043062,CUST_00004166,POL_000006668,CH_EMAIL,,2024-12-10T12:31:00+00:00,2024,WEB_VISIT,COMPLAINT,INBOUND,1599,0.099,true
INT_00000043063,CUST_00004166,POL_000006668,CH_CALL_CENTER,AGT_00123,2025-04-06T20:32:00+00:00,2025,SMS,RENEWAL,INBOUND,244,-0.225,true
INT_00000043064,CUST_00004166,POL_000006668,CH_BRANCH,AGT_00124,2024-06-26T12:22:00+00:00,2024,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,1471,0.194,true
INT_00000043065,CUST_00004166,POL_000006668,CH_BRANCH,AGT_00123,2023-07-17T20:01:00+00:00,2023,WEB_VISIT,RETENTION,OUTBOUND,1291,0.362,true
INT_00000043066,CUST_00004166,POL_000006668,CH_BRANCH,AGT_00123,2022-11-28T09:08:00+00:00,2022,BRANCH_MEETING,RENEWAL,INBOUND,582,0.293,true
INT_00000043067,CUST_00004166,POL_000006668,CH_MOBILE,,2023-12-11T15:05:00+00:00,2023,CHAT,COMPLAINT,INBOUND,1516,-0.573,true
INT_00000043068,CUST_00004166,POL_000006668,CH_BRANCH,AGT_00124,2023-01-16T16:55:00+00:00,2023,EMAIL,RENEWAL,OUTBOUND,1463,-0.511,false
INT_00000043069,CUST_00004166,POL_000006668,CH_SMS,,2024-10-05T08:56:00+00:00,2024,MOBILE_SESSION,RENEWAL,INBOUND,71,0.336,true
INT_00000043070,CUST_00004166,POL_000006668,CH_BRANCH,AGT_00123,2023-09-26T20:53:00+00:00,2023,EMAIL,COMPLAINT,INBOUND,1065,-0.555,false
INT_00000043071,CUST_00004167,POL_000006669,CH_WEB,,2025-01-16T19:50:00+00:00,2025,CALL,BILLING,INBOUND,835,0.208,false
INT_00000043072,CUST_00004167,POL_000006669,CH_CALL_CENTER,AGT_00005,2026-01-06T14:20:00+00:00,2026,CHAT,QUOTE,INBOUND,886,0.484,true
INT_00000043073,CUST_00004167,POL_000006669,CH_MOBILE,,2022-06-27T16:45:00+00:00,2022,WEB_VISIT,QUOTE,INBOUND,1664,0.335,true
INT_00000043074,CUST_00004167,POL_000006669,CH_WEB,,2022-06-18T13:45:00+00:00,2022,CALL,QUOTE,INBOUND,561,-0.338,true
INT_00000043075,CUST_00004167,POL_000006669,CH_SMS,,2024-06-02T09:19:00+00:00,2024,CALL,BILLING,INBOUND,472,0.696,false
INT_00000043076,CUST_00004167,POL_000006669,CH_SMS,,2025-03-21T12:42:00+00:00,2025,WEB_VISIT,QUOTE,INBOUND,1105,-0.385,true
INT_00000043077,CUST_00004167,POL_000006669,CH_MOBILE,,2023-04-28T13:50:00+00:00,2023,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,449,0.488,false
INT_00000043078,CUST_00004167,POL_000006669,CH_CALL_CENTER,AGT_00003,2022-04-08T18:46:00+00:00,2022,CALL,QUOTE,INBOUND,1128,-0.085,true
INT_00000043079,CUST_00004167,POL_000006669,CH_SMS,,2023-04-16T10:08:00+00:00,2023,WEB_VISIT,RETENTION,OUTBOUND,423,0.919,true
INT_00000043080,CUST_00004167,POL_000006669,CH_CALL_CENTER,AGT_00005,2024-05-16T20:33:00+00:00,2024,BRANCH_MEETING,GENERAL_SERVICE,INBOUND,504,0.795,true
INT_00000043081,CUST_00004167,POL_000006669,CH_MOBILE,,2025-08-08T12:15:00+00:00,2025,CALL,CLAIM,INBOUND,926,-0.202,false
INT_00000043082,CUST_00004167,POL_000006669,CH_MOBILE,,2023-05-11T09:27:00+00:00,2023,MOBILE_SESSION,BILLING,INBOUND,495,0.554,true
INT_00000043083,CUST_00004167,POL_000006669,CH_CALL_CENTER,AGT_00005,2024-11-22T19:34:00+00:00,2024,WEB_VISIT,GENERAL_SERVICE,INBOUND,568,0.602,true
INT_00000043084,CUST_00004168,POL_000006670,CH_MOBILE,,2026-02-14T15:16:00+00:00,2026,CALL,GENERAL_SERVICE,INBOUND,1111,-0.429,false
INT_00000043085,CUST_00004168,POL_000006670,CH_WEB,,2021-06-25T19:13:00+00:00,2021,EMAIL,GENERAL_SERVICE,INBOUND,1592,0.48,true
INT_00000043086,CUST_00004168,POL_000006670,CH_BRANCH,AGT_00053,2026-01-13T10:04:00+00:00,2026,CALL,CLAIM,INBOUND,983,0.75,true
INT_00000043087,CUST_00004168,POL_000006670,CH_BRANCH,AGT_00054,2021-01-21T14:32:00+00:00,2021,CALL,RETENTION,OUTBOUND,726,0.115,true
INT_00000043088,CUST_00004168,POL_000006670,CH_BRANCH,AGT_00053,2021-07-23T14:27:00+00:00,2021,EMAIL,RETENTION,OUTBOUND,347,-0.037,false
INT_00000043089,CUST_00004168,POL_000006670,CH_EMAIL,,2021-07-19T13:37:00+00:00,2021,BRANCH_MEETING,RETENTION,OUTBOUND,733,0.326,true
INT_00000043090,CUST_00004168,POL_000006670,CH_BRANCH,AGT_00052,2020-09-12T08:01:00+00:00,2020,WEB_VISIT,BILLING,INBOUND,1077,0.011,true
INT_00000043091,CUST_00004168,POL_000006670,CH_MOBILE,,2025-12-10T12:44:00+00:00,2025,EMAIL,COMPLAINT,INBOUND,685,0.113,true
INT_00000043092,CUST_00004168,POL_000006670,CH_MOBILE,,2022-11-08T13:23:00+00:00,2022,MOBILE_SESSION,QUOTE,INBOUND,1194,0.129,true
INT_00000043093,CUST_00004168,POL_000006670,CH_WEB,,2022-02-06T10:11:00+00:00,2022,CHAT,BILLING,INBOUND,396,-0.167,false
INT_00000043094,CUST_00004168,POL_000006670,CH_WEB,,2023-07-10T19:35:00+00:00,2023,BRANCH_MEETING,RENEWAL,OUTBOUND,297,0.502,true
INT_00000043095,CUST_00004169,POL_000006672,CH_CALL_CENTER,AGT_00059,2024-07-05T20:33:00+00:00,2024,EMAIL,BILLING,INBOUND,984,0.185,true
INT_00000043096,CUST_00004169,POL_000006672,CH_CALL_CENTER,AGT_00059,2025-02-20T16:47:00+00:00,2025,WEB_VISIT,GENERAL_SERVICE,INBOUND,386,-0.869,false
INT_00000043097,CUST_00004169,POL_000006672,CH_CALL_CENTER,AGT_00060,2023-01-27T09:40:00+00:00,2023,MOBILE_SESSION,COMPLAINT,INBOUND,1086,-0.116,true
INT_00000043098,CUST_00004169,POL_000006672,CH_MOBILE,,2023-03-30T19:30:00+00:00,2023,SMS,RETENTION,OUTBOUND,1539,-0.373,true
INT_00000043099,CUST_00004169,POL_000006672,CH_WEB,,2026-04-11T17:25:00+00:00,2026,CALL,QUOTE,INBOUND,1381,-0.209,true
INT_00000043100,CUST_00004169,POL_000006672,CH_EMAIL,,2023-06-17T20:50:00+00:00,2023,EMAIL,RETENTION,INBOUND,384,-0.313,true
INT_00000043101,CUST_00004169,POL_000006671,CH_BRANCH,AGT_00061,2023-03-06T19:40:00+00:00,2023,EMAIL,GENERAL_SERVICE,INBOUND,1340,0.251,true
INT_00000043102,CUST_00004169,POL_000006672,CH_CALL_CENTER,AGT_00059,2024-08-13T14:48:00+00:00,2024,CALL,QUOTE,INBOUND,704,-0.431,false
INT_00000043103,CUST_00004169,POL_000006671,CH_CALL_CENTER,AGT_00061,2025-11-25T20:51:00+00:00,2025,CHAT,COMPLAINT,INBOUND,141,-0.206,false
INT_00000043104,CUST_00004169,POL_000006672,CH_WEB,,2023-11-17T12:32:00+00:00,2023,WEB_VISIT,RETENTION,INBOUND,308,-0.087,true
INT_00000043105,CUST_00004169,POL_000006672,CH_CALL_CENTER,AGT_00061,2024-06-14T16:29:00+00:00,2024,WEB_VISIT,BILLING,INBOUND,938,-0.077,true
INT_00000043106,CUST_00004170,POL_000006673,CH_BRANCH,AGT_00136,2021-12-11T09:50:00+00:00,2021,CALL,BILLING,INBOUND,1773,-0.053,true
INT_00000043107,CUST_00004170,POL_000006673,CH_EMAIL,,2021-08-03T11:04:00+00:00,2021,WEB_VISIT,QUOTE,INBOUND,1723,0.334,true
INT_00000043108,CUST_00004170,POL_000006673,CH_MOBILE,,2022-03-03T10:35:00+00:00,2022,CALL,RETENTION,OUTBOUND,1220,0.318,true
INT_00000043109,CUST_00004170,POL_000006673,CH_EMAIL,,2025-07-19T08:04:00+00:00,2025,EMAIL,QUOTE,INBOUND,529,-0.379,false
INT_00000043110,CUST_00004170,POL_000006673,CH_WEB,,2020-12-12T12:19:00+00:00,2020,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,878,-0.397,false
INT_00000043111,CUST_00004170,POL_000006673,CH_CALL_CENTER,AGT_00138,2025-02-01T10:26:00+00:00,2025,WEB_VISIT,RENEWAL,INBOUND,778,-0.017,true
INT_00000043112,CUST_00004170,POL_000006673,CH_MOBILE,,2023-01-05T11:19:00+00:00,2023,WEB_VISIT,QUOTE,INBOUND,1114,-0.082,true
INT_00000043113,CUST_00004170,POL_000006673,CH_CALL_CENTER,AGT_00137,2022-01-26T15:22:00+00:00,2022,MOBILE_SESSION,GENERAL_SERVICE,INBOUND,648,0.086,true
INT_00000043114,CUST_00004170,POL_000006673,CH_MOBILE,,2024-01-24T08:58:00+00:00,2024,WEB_VISIT,BILLING,INBOUND,1495,0.193,true
INT_00000043115,CUST_00004171,POL_000006674,CH_MOBILE,,2025-04-02T08:52:00+00:00,2025,CALL,GENERAL_SERVICE,INBOUND,376,0.188,true
INT_00000043116,CUST_00004171,POL_000006674,CH_MOBILE,,2022-12-25T11:15:00+00:00,2022,MOBILE_SESSION,RENEWAL,INBOUND,922,-0.032,true
INT_00000043117,CUST_00004171,POL_000006674,CH_MOBILE,,2025-12-11T09:00:00+00:00,2025,EMAIL,BILLING,INBOUND,974,0.21,true
INT_00000043118,CUST_00004171,POL_000006674,CH_WEB,,2024-12-22T15:09:00+00:00,2024,CHAT,BILLING,INBOUND,255,-0.172,true
INT_00000043119,CUST_00004171,POL_000006674,CH_WEB,,2023-08-25T10:25:00+00:00,2023,WEB_VISIT,GENERAL_SERVICE,INBOUND,616,-0.365,false
INT_00000043120,CUST_00004171,POL_000006674,CH_EMAIL,,2024-10-05T14:21:00+00:00,2024,CALL,QUOTE,INBOUND,495,0.063,true
INT_00000043121,CUST_00004171,POL_000006674,CH_BRANCH,AGT_00159,2024-04-08T12:34:00+00:00,2024,MOBILE_SESSION,BILLING,INBOUND,816,0.121,true
INT_00000043122,CUST_00004172,POL_000006676,CH_MOBILE,,2025-06-09T09:13:00+00:00,2025,EMAIL,GENERAL_SERVICE,INBOUND,120,0.952,true
INT_00000043123,CUST_00004172,POL_000006676,CH_BRANCH,AGT_00005,2025-07-06T11:53:00+00:00,2025,EMAIL,COMPLAINT,INBOUND,1054,0.388,true
INT_00000043124,CUST_00004172,POL_000006675,CH_WEB,,2024-11-13T19:07:00+00:00,2024,CALL,QUOTE,INBOUND,109,0.38,true
INT_00000043125,CUST_00004172,POL_000006676,CH_MOBILE,,2024-11-06T13:04:00+00:00,2024,MOBILE_SESSION,RETENTION,OUTBOUND,1477,0.746,true
INT_00000043126,CUST_00004172,POL_000006676,CH_CALL_CENTER,AGT_00003,2025-04-12T17:26:00+00:00,2025,MOBILE_SESSION,BILLING,INBOUND,1701,-0.063,true
INT_00000043127,CUST_00004172,POL_000006676,CH_CALL_CENTER,AGT_00005,2025-09-15T14:50:00+00:00,2025,BRANCH_MEETING,QUOTE,INBOUND,1561,-0.19,true
INT_00000043128,CUST_00004172,POL_000006675,CH_BRANCH,AGT_00004,2026-01-07T19:35:00+00:00,2026,WEB_VISIT,CLAIM,INBOUND,934,0.349,true
INT_00000043129,CUST_00004172,POL_000006676,CH_MOBILE,,2026-02-08T11:06:00+00:00,2026,CHAT,RETENTION,OUTBOUND,1585,0.193,true
INT_00000043130,CUST_00004172,POL_000006675,CH_EMAIL,,2026-03-18T09:39:00+00:00,2026,EMAIL,CLAIM,INBOUND,1722,-0.235,true
INT_00000043131,CUST_00004172,POL_000006675,CH_CALL_CENTER,AGT_00004,2025-01-08T16:10:00+00:00,2025,CHAT,RENEWAL,OUTBOUND,1300,0.803,true
INT_00000043132,CUST_00004173,POL_000006677,CH_WEB,,2025-05-20T15:15:00+00:00,2025,CHAT,CLAIM,INBOUND,304,0.761,false
INT_00000043133,CUST_00004173,POL_000006677,CH_MOBILE,,2025-03-02T16:58:00+00:00,2025,CALL,CLAIM,INBOUND,325,-0.751,false
INT_00000043134,CUST_00004173,POL_000006677,CH_EMAIL,,2026-01-17T16:16:00+00:00,2026,MOBILE_SESSION,BILLING,INBOUND,435,-0.464,false
INT_00000043135,CUST_00004173,POL_000006677,CH_SMS,,2024-06-18T16:44:00+00:00,2024,MOBILE_SESSION,COMPLAINT,INBOUND,1296,0.266,true
INT_00000043136,CUST_00004173,POL_000006677,CH_WEB,,2026-05-31T14:02:00+00:00,2026,CALL,GENERAL_SERVICE,INBOUND,1351,0.836,true
INT_00000043137,CUST_00004173,POL_000006677,CH_MOBILE,,2024-12-03T15:03:00+00:00,2024,EMAIL,RETENTION,INBOUND,513,0.267,true
INT_00000043138,CUST_00004173,POL_000006677,CH_CALL_CENTER,,2024-05-25T08:59:00+00:00,2024,CALL,GENERAL_SERVICE,INBOUND,344,1,true
INT_00000043139,CUST_00004173,POL_000006677,CH_BRANCH,AGT_00068,2024-02-09T18:16:00+00:00,2024,CHAT,COMPLAINT,INBOUND,552,-0.885,true
INT_00000043140,CUST_00004173,POL_000006677,CH_SMS,,2025-10-23T15:52:00+00:00,2025,CHAT,CLAIM,INBOUND,51,-0.078,true
