policy_id,source_policy_id,customer_id,product_id,sales_channel_id,agent_id,agency_id,policy_start_date,policy_end_date,next_renewal_date,policy_status,payment_frequency,annual_premium,premium_discount_pct,premium_increase_pct_last_renewal,cancellation_date,cancellation_reason
POL_000007919,SRC_POL_000007919,CUST_00004939,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00119,AGY_017,2025-03-21,2028-03-21,2026-03-21,ACTIVE,MONTHLY,1568.73,0.0132,0.053,,
POL_000007920,SRC_POL_000007920,CUST_00004940,PROD_AUTO_BASIC,CH_BRANCH,AGT_00133,AGY_019,2023-12-04,2025-12-04,,EXPIRED,MONTHLY,567.46,0.0142,0.0214,,
POL_000007921,SRC_POL_000007921,CUST_00004940,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00128,AGY_019,2021-02-07,2024-02-07,,EXPIRED,MONTHLY,1141.8,0.0546,0.0347,,
POL_000007922,SRC_POL_000007922,CUST_00004941,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00079,AGY_012,2023-05-11,2025-05-11,,EXPIRED,ANNUAL,1035.55,0.032,0.0619,,
POL_000007923,SRC_POL_000007923,CUST_00004942,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00114,AGY_017,2025-01-29,2028-01-29,2026-01-29,ACTIVE,MONTHLY,1617.25,0.0458,0.0095,,
POL_000007924,SRC_POL_000007924,CUST_00004942,PROD_AUTO_PREMIUM,CH_WEB,AGT_00114,AGY_017,2021-10-06,2025-10-06,,EXPIRED,MONTHLY,1178.09,0.0032,0.0149,,
POL_000007925,SRC_POL_000007925,CUST_00004942,PROD_LIFE_BASIC,CH_BRANCH,AGT_00119,AGY_017,2021-01-31,2023-01-31,,EXPIRED,ANNUAL,292.68,0.002,0.0775,,
POL_000007926,SRC_POL_000007926,CUST_00004943,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00093,AGY_014,2025-11-11,2031-11-11,2026-11-11,ACTIVE,MONTHLY,1106.95,0.0808,0.0657,,
POL_000007927,SRC_POL_000007927,CUST_00004944,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00064,AGY_010,2023-08-08,2026-08-08,2026-08-08,ACTIVE,ANNUAL,425.55,0.0064,0.0636,,
POL_000007928,SRC_POL_000007928,CUST_00004944,PROD_HEALTH_BASIC,CH_CALL_CENTER,AGT_00065,AGY_010,2023-08-08,2026-08-08,2026-08-08,ACTIVE,MONTHLY,639.08,0.034,0.0179,,
POL_000007929,SRC_POL_000007929,CUST_00004944,PROD_HEALTH_PREMIUM,CH_WEB,AGT_00065,AGY_010,2023-08-08,2027-08-08,,CANCELLED,MONTHLY,1505.5,0.046,0.0501,2025-08-23,SERVICE
POL_000007930,SRC_POL_000007930,CUST_00004945,PROD_HEALTH_PREMIUM,CH_CALL_CENTER,AGT_00155,AGY_023,2024-05-20,2027-05-20,2026-05-20,ACTIVE,MONTHLY,1566.75,0.0062,-0.04,,
POL_000007931,SRC_POL_000007931,CUST_00004946,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00155,AGY_023,2025-09-24,2027-09-24,2026-09-24,ACTIVE,ANNUAL,207.11,0.0267,0.026,,
POL_000007932,SRC_POL_000007932,CUST_00004946,PROD_AUTO_BASIC,CH_BRANCH,AGT_00161,AGY_023,2025-09-24,2029-09-24,2026-09-24,ACTIVE,MONTHLY,426.6,0.0104,-0.0189,,
POL_000007933,SRC_POL_000007933,CUST_00004946,PROD_TRAVEL_STANDARD,CH_CALL_CENTER,AGT_00161,AGY_023,2025-09-24,2030-09-24,2026-09-24,ACTIVE,ANNUAL,126.68,0.0345,0.0394,,
POL_000007934,SRC_POL_000007934,CUST_00004947,PROD_HEALTH_STANDARD,CH_WEB,AGT_00070,AGY_010,2020-11-23,2025-11-23,,EXPIRED,MONTHLY,1118.27,0.0299,0.0502,,
POL_000007935,SRC_POL_000007935,CUST_00004947,PROD_AUTO_STANDARD,CH_MOBILE,AGT_00064,AGY_010,2022-11-03,2026-11-03,2026-11-03,ACTIVE,MONTHLY,952.15,0.0843,-0.0102,,
POL_000007936,SRC_POL_000007936,CUST_00004947,PROD_LIFE_STANDARD,CH_WEB,AGT_00065,AGY_010,2023-11-06,2025-11-06,,EXPIRED,ANNUAL,430.75,0.0941,0.0967,,
POL_000007937,SRC_POL_000007937,CUST_00004948,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00035,AGY_005,2025-08-22,2030-08-22,2026-08-22,ACTIVE,MONTHLY,1014.79,0.0172,-0.0241,,
POL_000007938,SRC_POL_000007938,CUST_00004949,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00028,AGY_004,2025-10-11,2028-10-11,2026-10-11,ACTIVE,MONTHLY,1103.53,0.0047,-0.0164,,
POL_000007939,SRC_POL_000007939,CUST_00004950,PROD_LIFE_BASIC,CH_WEB,AGT_00128,AGY_019,2025-10-29,2026-10-29,,CANCELLED,ANNUAL,275.27,0.0076,-0.0032,2026-06-12,PRICE
POL_000007940,SRC_POL_000007940,CUST_00004951,PROD_PET_STANDARD,CH_BRANCH,AGT_00077,AGY_011,2024-01-19,2025-01-19,,EXPIRED,MONTHLY,344.03,0.099,-0.0381,,
POL_000007941,SRC_POL_000007941,CUST_00004952,PROD_AUTO_BASIC,CH_BRANCH,AGT_00008,AGY_002,2025-10-12,2027-10-12,2026-10-12,ACTIVE,MONTHLY,652.88,0.0733,0.031,,
POL_000007942,SRC_POL_000007942,CUST_00004952,PROD_AUTO_STANDARD,CH_MOBILE,AGT_00009,AGY_002,2020-12-29,2021-12-29,,EXPIRED,MONTHLY,913.65,0.0092,0.0518,,
POL_000007943,SRC_POL_000007943,CUST_00004952,PROD_LIFE_BASIC,CH_WEB,,AGY_002,2023-01-30,2026-01-30,,EXPIRED,ANNUAL,238.62,0.0113,0.0105,,
POL_000007944,SRC_POL_000007944,CUST_00004952,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00014,AGY_002,2023-02-03,2026-02-03,,EXPIRED,ANNUAL,253.88,0.02,0.0236,,
POL_000007945,SRC_POL_000007945,CUST_00004953,PROD_HOME_STANDARD,CH_BRANCH,AGT_00014,AGY_002,2025-10-16,2027-10-16,,CANCELLED,MONTHLY,577.44,0.0785,0.0156,2026-04-27,COMPETITOR
POL_000007946,SRC_POL_000007946,CUST_00004953,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00008,AGY_002,2021-09-05,2023-09-05,,EXPIRED,ANNUAL,419.11,0.0296,0.0446,,
POL_000007947,SRC_POL_000007947,CUST_00004954,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00002,AGY_001,2021-05-08,2026-05-08,,EXPIRED,ANNUAL,275.26,0.0205,0.0271,,
POL_000007948,SRC_POL_000007948,CUST_00004955,PROD_PET_STANDARD,CH_WEB,AGT_00070,AGY_010,2025-05-10,2030-05-10,2026-05-10,ACTIVE,MONTHLY,363.24,0.0253,0.0525,,
POL_000007949,SRC_POL_000007949,CUST_00004956,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00092,AGY_014,2022-08-27,2024-08-27,,EXPIRED,ANNUAL,1131.09,0.0246,0.1197,,
POL_000007950,SRC_POL_000007950,CUST_00004957,PROD_LIFE_BASIC,CH_BRANCH,AGT_00028,AGY_004,2020-05-27,2024-05-27,,EXPIRED,ANNUAL,236.91,0.0619,0.0178,,
POL_000007951,SRC_POL_000007951,CUST_00004958,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00084,AGY_012,2025-12-18,2030-12-18,2026-12-18,ACTIVE,ANNUAL,847.98,0.0081,-0.0015,,
POL_000007952,SRC_POL_000007952,CUST_00004958,PROD_AUTO_BASIC,CH_BRANCH,AGT_00079,AGY_012,2025-12-18,2029-12-18,2026-12-18,ACTIVE,MONTHLY,585.02,0.0708,0.1006,,
POL_000007953,SRC_POL_000007953,CUST_00004958,PROD_HEALTH_BASIC,CH_BRANCH,AGT_00079,AGY_012,2025-12-18,2030-12-18,2026-12-18,ACTIVE,MONTHLY,697.55,0.0909,0.04,,
POL_000007954,SRC_POL_000007954,CUST_00004959,PROD_HOME_STANDARD,CH_MOBILE,AGT_00099,AGY_015,2025-08-08,2027-08-08,2026-08-08,ACTIVE,MONTHLY,491.3,0.0184,0.0159,,
POL_000007955,SRC_POL_000007955,CUST_00004960,PROD_AUTO_PREMIUM,CH_BRANCH,AGT_00049,AGY_007,2025-05-17,2026-05-17,,CANCELLED,MONTHLY,1105.36,0.0118,-0.0166,2026-02-07,MOVED
POL_000007956,SRC_POL_000007956,CUST_00004960,PROD_HOME_STANDARD,CH_WEB,AGT_00043,AGY_007,2025-05-17,2031-05-17,2026-05-17,ACTIVE,MONTHLY,479.8,0.0186,-0.04,,
POL_000007957,SRC_POL_000007957,CUST_00004961,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00092,AGY_014,2023-07-27,2025-07-27,,EXPIRED,ANNUAL,233.13,0.0212,0.0209,,
POL_000007958,SRC_POL_000007958,CUST_00004961,PROD_TRAVEL_STANDARD,CH_BRANCH,AGT_00093,AGY_014,2021-09-25,2026-09-25,2026-09-25,ACTIVE,ANNUAL,151.7,0.065,0.0346,,
POL_000007959,SRC_POL_000007959,CUST_00004962,PROD_PET_STANDARD,CH_BRANCH,AGT_00036,AGY_006,2024-07-11,2026-07-11,2026-07-11,ACTIVE,MONTHLY,364.67,0.0127,0.006,,
POL_000007960,SRC_POL_000007960,CUST_00004963,PROD_HOME_BASIC,CH_WEB,AGT_00035,AGY_005,2024-11-21,2025-11-21,,EXPIRED,MONTHLY,295.08,0.0498,0.0383,,
POL_000007961,SRC_POL_000007961,CUST_00004964,PROD_LIFE_STANDARD,CH_BRANCH,AGT_00113,AGY_017,2024-01-16,2028-01-16,2026-01-16,ACTIVE,ANNUAL,340.74,0.0212,-0.0136,,
POL_000007962,SRC_POL_000007962,CUST_00004964,PROD_HOME_STANDARD,CH_BROKER,AGT_00113,AGY_017,2024-10-28,2030-10-28,2026-10-28,ACTIVE,MONTHLY,549.29,0.009,0.0608,,
POL_000007963,SRC_POL_000007963,CUST_00004965,PROD_HEALTH_PREMIUM,CH_CALL_CENTER,AGT_00135,AGY_020,2021-01-01,2022-01-01,,EXPIRED,MONTHLY,1605.37,0.0133,0.0292,,
POL_000007964,SRC_POL_000007964,CUST_00004966,PROD_AUTO_STANDARD,CH_WEB,AGT_00092,AGY_014,2025-07-10,2028-07-10,2026-07-10,ACTIVE,MONTHLY,829.68,0.0577,0.0874,,
POL_000007965,SRC_POL_000007965,CUST_00004966,PROD_HOME_BASIC,CH_BRANCH,AGT_00098,AGY_014,2024-11-27,2030-11-27,2026-11-27,ACTIVE,MONTHLY,410.84,0.003,0.1026,,
POL_000007966,SRC_POL_000007966,CUST_00004967,PROD_HOME_STANDARD,CH_BROKER,AGT_00142,AGY_021,2024-01-13,2029-01-13,2026-01-13,ACTIVE,MONTHLY,542.41,0.0756,-0.014,,
POL_000007967,SRC_POL_000007967,CUST_00004967,PROD_PET_STANDARD,CH_BRANCH,AGT_00141,AGY_021,2025-07-29,2027-07-29,2026-07-29,ACTIVE,MONTHLY,359.7,0.1243,-0.0362,,
POL_000007968,SRC_POL_000007968,CUST_00004968,PROD_AUTO_BASIC,CH_WEB,AGT_00057,AGY_009,2022-07-30,2025-07-30,,EXPIRED,MONTHLY,584.95,0.0574,0.0573,,
POL_000007969,SRC_POL_000007969,CUST_00004969,PROD_HEALTH_PREMIUM,CH_MOBILE,AGT_00007,AGY_001,2021-12-29,2027-12-29,2026-12-29,ACTIVE,MONTHLY,1586.02,0.0246,0.0044,,
POL_000007970,SRC_POL_000007970,CUST_00004970,PROD_HOME_PREMIUM,CH_MOBILE,AGT_00100,AGY_015,2024-04-05,2025-04-05,,CANCELLED,MONTHLY,965.8,0.0059,0.1019,2025-02-04,
POL_000007971,SRC_POL_000007971,CUST_00004970,PROD_HEALTH_BASIC,CH_MOBILE,AGT_00105,AGY_015,2022-11-21,2024-11-21,,EXPIRED,MONTHLY,768.9,0.0595,0.076,,
POL_000007972,SRC_POL_000007972,CUST_00004971,PROD_LIFE_STANDARD,CH_MOBILE,AGT_00127,AGY_019,2025-03-01,2028-03-01,2026-03-01,ACTIVE,ANNUAL,390.54,0.0513,0.0119,,
POL_000007973,SRC_POL_000007973,CUST_00004972,PROD_LIFE_PREMIUM,CH_WEB,AGT_00156,AGY_023,2023-10-29,2027-10-29,2026-10-29,ACTIVE,ANNUAL,843.09,0.0421,0.0029,,
POL_000007974,SRC_POL_000007974,CUST_00004973,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00154,AGY_022,2020-12-10,2023-12-10,,EXPIRED,ANNUAL,219.87,0.0233,0.0052,,
POL_000007975,SRC_POL_000007975,CUST_00004973,PROD_LIFE_BASIC,CH_MOBILE,AGT_00149,AGY_022,2024-03-28,2030-03-28,2026-03-28,ACTIVE,ANNUAL,281.49,0.0697,0.104,,
POL_000007976,SRC_POL_000007976,CUST_00004974,PROD_HOME_STANDARD,CH_BRANCH,AGT_00021,AGY_003,2023-01-19,2024-01-19,,EXPIRED,MONTHLY,349.31,0.068,0.0495,,
POL_000007977,SRC_POL_000007977,CUST_00004975,PROD_LIFE_PREMIUM,CH_BRANCH,AGT_00084,AGY_012,2025-11-07,2029-11-07,2026-11-07,ACTIVE,ANNUAL,996.07,0.0516,0.017,,
POL_000007978,SRC_POL_000007978,CUST_00004976,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00072,AGY_011,2024-09-02,2025-09-02,,EXPIRED,MONTHLY,565.35,0.0402,0.0934,,
POL_000007979,SRC_POL_000007979,CUST_00004976,PROD_ACCIDENT_STANDARD,CH_WEB,AGT_00077,AGY_011,2024-09-02,2025-09-02,,EXPIRED,ANNUAL,217.86,0.0438,0.0485,,
POL_000007980,SRC_POL_000007980,CUST_00004977,PROD_HOME_STANDARD,CH_BRANCH,AGT_00155,AGY_023,2020-10-09,2023-10-09,,EXPIRED,MONTHLY,529.22,0.0273,0.1042,,
POL_000007981,SRC_POL_000007981,CUST_00004977,PROD_HOME_PREMIUM,CH_WEB,AGT_00155,AGY_023,2022-08-13,2024-08-13,,EXPIRED,MONTHLY,863.94,0.135,0.0474,,
POL_000007982,SRC_POL_000007982,CUST_00004978,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00098,AGY_014,2025-08-10,2031-08-10,2026-08-10,ACTIVE,MONTHLY,1509.51,0.0161,-0.04,,
POL_000007983,SRC_POL_000007983,CUST_00004979,PROD_LIFE_STANDARD,CH_BROKER,AGT_00079,AGY_012,2025-04-17,2026-04-17,,EXPIRED,ANNUAL,410.93,0.0504,0.0754,,
POL_000007984,SRC_POL_000007984,CUST_00004980,PROD_ACCIDENT_STANDARD,CH_CALL_CENTER,AGT_00043,AGY_007,2024-03-24,2027-03-24,2026-03-24,ACTIVE,ANNUAL,263.7,0.0584,-0.0259,,
POL_000007985,SRC_POL_000007985,CUST_00004980,PROD_TRAVEL_STANDARD,CH_MOBILE,AGT_00044,AGY_007,2024-03-24,2027-03-24,2026-03-24,ACTIVE,ANNUAL,136.49,0.0048,-0.04,,
POL_000007986,SRC_POL_000007986,CUST_00004981,PROD_LIFE_BASIC,CH_BROKER,AGT_00079,AGY_012,2025-05-12,2027-05-12,2026-05-12,ACTIVE,ANNUAL,226.09,0.0256,0.0384,,
POL_000007987,SRC_POL_000007987,CUST_00004982,PROD_LIFE_BASIC,CH_WEB,,AGY_019,2024-11-17,2029-11-17,2026-11-17,ACTIVE,ANNUAL,224.19,0.0733,0.0502,,
POL_000007988,SRC_POL_000007988,CUST_00004983,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00036,AGY_006,2024-11-09,2028-11-09,,CANCELLED,ANNUAL,481.28,0.0157,0.0546,2026-04-26,SERVICE
POL_000007989,SRC_POL_000007989,CUST_00004984,PROD_PET_STANDARD,CH_BROKER,AGT_00021,AGY_003,2021-01-24,2027-01-24,,CANCELLED,MONTHLY,397.87,0.0024,0.0561,2022-07-12,COVERAGE
POL_000007990,SRC_POL_000007990,CUST_00004985,PROD_AUTO_BASIC,CH_BRANCH,AGT_00084,AGY_012,2023-11-03,2029-11-03,2026-11-03,ACTIVE,MONTHLY,620.12,0.0258,0.0062,,
POL_000007991,SRC_POL_000007991,CUST_00004986,PROD_LIFE_PREMIUM,CH_BROKER,,AGY_012,2025-08-28,2029-08-28,2026-08-28,ACTIVE,ANNUAL,906.09,0.0128,0.0251,,
POL_000007992,SRC_POL_000007992,CUST_00004987,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00022,AGY_004,2021-01-30,2024-01-30,,EXPIRED,MONTHLY,370.53,0.0332,0.0086,,
POL_000007993,SRC_POL_000007993,CUST_00004988,PROD_HEALTH_BASIC,CH_MOBILE,AGT_00007,AGY_001,2022-10-16,2027-10-16,2026-10-16,ACTIVE,MONTHLY,727.03,0.0374,-0.0122,,
POL_000007994,SRC_POL_000007994,CUST_00004989,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00084,AGY_012,2024-08-09,2030-08-09,2026-08-09,ACTIVE,ANNUAL,451.57,0.0164,0.048,,
POL_000007995,SRC_POL_000007995,CUST_00004990,PROD_AUTO_PREMIUM,CH_BROKER,AGT_00021,AGY_003,2020-11-17,2023-11-17,,EXPIRED,MONTHLY,1022.42,0.0449,-0.0016,,
POL_000007996,SRC_POL_000007996,CUST_00004991,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00015,AGY_003,2024-12-12,2028-12-12,2026-12-12,ACTIVE,MONTHLY,951.03,0.0141,0.0402,,
POL_000007997,SRC_POL_000007997,CUST_00004991,PROD_LIFE_PREMIUM,CH_WEB,AGT_00021,AGY_003,2021-08-16,2024-08-16,,EXPIRED,ANNUAL,890.24,0.0264,0.0849,,
POL_000007998,SRC_POL_000007998,CUST_00004991,PROD_HOME_STANDARD,CH_BRANCH,AGT_00016,AGY_003,2021-03-12,2027-03-12,2026-03-12,ACTIVE,MONTHLY,490.63,0.0237,0.0758,,
POL_000007999,SRC_POL_000007999,CUST_00004992,PROD_LIFE_PREMIUM,CH_WEB,AGT_00021,AGY_003,2021-05-11,2026-05-11,,CANCELLED,ANNUAL,822.85,0.004,0.0113,2023-08-17,PRICE
POL_000008000,SRC_POL_000008000,CUST_00004992,PROD_HEALTH_BASIC,CH_BROKER,AGT_00016,AGY_003,2022-06-08,2024-06-08,,EXPIRED,MONTHLY,808.57,0.055,0.0519,,
POL_000008001,SRC_POL_000008001,CUST_00004992,PROD_HOME_BASIC,CH_WEB,AGT_00015,AGY_003,2020-11-09,2021-11-09,,EXPIRED,MONTHLY,343.42,0.0658,0.0931,,
POL_000008002,SRC_POL_000008002,CUST_00004993,PROD_LIFE_BASIC,CH_MOBILE,AGT_00119,AGY_017,2025-07-12,2031-07-12,2026-07-12,ACTIVE,ANNUAL,241.21,0.0003,0.0192,,
POL_000008003,SRC_POL_000008003,CUST_00004994,PROD_TRAVEL_STANDARD,CH_BROKER,AGT_00056,AGY_008,2020-09-08,2025-09-08,,EXPIRED,ANNUAL,148.87,0.0148,0.0678,,
POL_000008004,SRC_POL_000008004,CUST_00004995,PROD_LIFE_BASIC,CH_WEB,AGT_00084,AGY_012,2024-05-06,2030-05-06,2026-05-06,ACTIVE,ANNUAL,274.32,0.048,0.087,,
POL_000008005,SRC_POL_000008005,CUST_00004996,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00009,AGY_002,2022-07-01,2028-07-01,,CANCELLED,MONTHLY,955.56,0.0189,-0.0296,2023-08-15,PRICE
POL_000008006,SRC_POL_000008006,CUST_00004997,PROD_AUTO_BASIC,CH_MOBILE,AGT_00029,AGY_005,2021-09-21,2024-09-21,,EXPIRED,MONTHLY,530.91,0.0232,-0.04,,
POL_000008007,SRC_POL_000008007,CUST_00004997,PROD_HOME_BASIC,CH_WEB,AGT_00030,AGY_005,2025-12-26,2029-12-26,2026-12-26,ACTIVE,MONTHLY,351.38,0.0431,0.0184,,
POL_000008008,SRC_POL_000008008,CUST_00004998,PROD_AUTO_STANDARD,CH_WEB,AGT_00030,AGY_005,2024-06-05,2025-06-05,,EXPIRED,MONTHLY,804.45,0.0756,0.0593,,
POL_000008009,SRC_POL_000008009,CUST_00004999,PROD_HOME_STANDARD,CH_MOBILE,AGT_00128,AGY_019,2025-04-30,2031-04-30,2026-04-30,ACTIVE,MONTHLY,507.39,0.039,0.0442,,
POL_000008010,SRC_POL_000008010,CUST_00005000,PROD_AUTO_STANDARD,CH_BRANCH,AGT_00002,AGY_001,2025-06-20,2028-06-20,2026-06-20,ACTIVE,MONTHLY,920.49,0.0356,0.066,,
POL_000008011,SRC_POL_000008011,CUST_00005000,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00001,AGY_001,2025-06-20,2031-06-20,,CANCELLED,MONTHLY,1056.45,0.0171,0.0228,2026-01-10,PRICE
POL_000008012,SRC_POL_000008012,CUST_00005001,PROD_ACCIDENT_STANDARD,CH_MOBILE,AGT_00127,AGY_019,2025-08-27,2027-08-27,2026-08-27,ACTIVE,ANNUAL,209.48,0.0029,0.0415,,
POL_000008013,SRC_POL_000008013,CUST_00005001,PROD_HEALTH_STANDARD,CH_MOBILE,AGT_00127,AGY_019,2025-08-27,2026-08-27,2026-08-27,ACTIVE,MONTHLY,1084.56,0.0601,0.0311,,
POL_000008014,SRC_POL_000008014,CUST_00005002,PROD_HOME_PREMIUM,CH_WEB,AGT_00149,AGY_022,2021-01-16,2022-01-16,,EXPIRED,MONTHLY,731.28,0.0688,0.0152,,
POL_000008015,SRC_POL_000008015,CUST_00005002,PROD_HOME_BASIC,CH_BROKER,AGT_00148,AGY_022,2021-05-18,2026-05-18,,EXPIRED,MONTHLY,335.26,0.0297,0.0269,,
POL_000008016,SRC_POL_000008016,CUST_00005002,PROD_PET_STANDARD,CH_BROKER,AGT_00148,AGY_022,2025-12-14,2031-12-14,,CANCELLED,MONTHLY,375.48,0.0401,0.0396,2026-05-22,PRICE
POL_000008017,SRC_POL_000008017,CUST_00005003,PROD_LIFE_PREMIUM,CH_CALL_CENTER,AGT_00042,AGY_006,2021-01-11,2023-01-11,,EXPIRED,ANNUAL,800.92,0.0396,0.073,,
POL_000008018,SRC_POL_000008018,CUST_00005004,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00156,AGY_023,2022-09-07,2025-09-07,,EXPIRED,ANNUAL,463.18,0.0322,0.0382,,
POL_000008019,SRC_POL_000008019,CUST_00005005,PROD_AUTO_BASIC,CH_CALL_CENTER,AGT_00050,AGY_008,2023-10-19,2024-10-19,,EXPIRED,MONTHLY,544.5,0.0286,0.052,,
POL_000008020,SRC_POL_000008020,CUST_00005006,PROD_AUTO_BASIC,CH_BRANCH,AGT_00093,AGY_014,2023-10-29,2028-10-29,2026-10-29,ACTIVE,MONTHLY,549.69,0.0071,0.0805,,
POL_000008021,SRC_POL_000008021,CUST_00005007,PROD_HOME_STANDARD,CH_MOBILE,AGT_00023,AGY_004,2024-03-30,2028-03-30,2026-03-30,ACTIVE,MONTHLY,461.11,0.02,0.0762,,
POL_000008022,SRC_POL_000008022,CUST_00005007,PROD_AUTO_STANDARD,CH_MOBILE,AGT_00028,AGY_004,2023-03-25,2029-03-25,2026-03-25,ACTIVE,MONTHLY,843.48,0.0073,0.1425,,
POL_000008023,SRC_POL_000008023,CUST_00005008,PROD_HOME_BASIC,CH_CALL_CENTER,AGT_00063,AGY_009,2025-11-24,2030-11-24,2026-11-24,ACTIVE,MONTHLY,328.45,0.0393,0.0173,,
POL_000008024,SRC_POL_000008024,CUST_00005009,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00098,AGY_014,2022-04-01,2023-04-01,,EXPIRED,MONTHLY,1685.78,0.0145,0.1189,,
POL_000008025,SRC_POL_000008025,CUST_00005010,PROD_LIFE_BASIC,CH_BRANCH,AGT_00051,AGY_008,2025-06-09,2028-06-09,,CANCELLED,ANNUAL,239.8,0.0091,0.041,2025-11-27,PRICE
POL_000008026,SRC_POL_000008026,CUST_00005011,PROD_HOME_BASIC,CH_BRANCH,AGT_00114,AGY_017,2025-01-06,2028-01-06,2026-01-06,ACTIVE,MONTHLY,340.01,0.0029,0.0451,,
POL_000008027,SRC_POL_000008027,CUST_00005011,PROD_LIFE_STANDARD,CH_CALL_CENTER,AGT_00113,AGY_017,2022-08-05,2023-08-05,,EXPIRED,ANNUAL,419.84,0.0109,0.084,,
POL_000008028,SRC_POL_000008028,CUST_00005011,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00114,AGY_017,2022-09-30,2023-09-30,,EXPIRED,MONTHLY,1104.39,0.0672,0.0097,,
POL_000008029,SRC_POL_000008029,CUST_00005012,PROD_HOME_STANDARD,CH_BRANCH,AGT_00023,AGY_004,2025-03-18,2027-03-18,2026-03-18,ACTIVE,MONTHLY,492.78,0.0124,0.0213,,
POL_000008030,SRC_POL_000008030,CUST_00005013,PROD_HEALTH_STANDARD,CH_BRANCH,AGT_00161,AGY_023,2024-12-05,2030-12-05,2026-12-05,ACTIVE,MONTHLY,1162.24,0.0258,0.0233,,
POL_000008031,SRC_POL_000008031,CUST_00005014,PROD_TRAVEL_STANDARD,CH_WEB,AGT_00035,AGY_005,2025-07-26,2031-07-26,2026-07-26,ACTIVE,ANNUAL,153.71,0.0131,0.03,,
POL_000008032,SRC_POL_000008032,CUST_00005015,PROD_AUTO_BASIC,CH_BROKER,AGT_00133,AGY_019,2025-02-21,2026-02-21,,EXPIRED,MONTHLY,577.81,0.0638,0.1114,,
POL_000008033,SRC_POL_000008033,CUST_00005015,PROD_HOME_PREMIUM,CH_BRANCH,AGT_00127,AGY_019,2025-09-16,2030-09-16,2026-09-16,ACTIVE,MONTHLY,810.92,0.0422,0.0021,,
POL_000008034,SRC_POL_000008034,CUST_00005016,PROD_HEALTH_STANDARD,CH_MOBILE,AGT_00043,AGY_007,2021-06-01,2023-06-01,,EXPIRED,MONTHLY,982.43,0.0756,0.0303,,
POL_000008035,SRC_POL_000008035,CUST_00005017,PROD_HEALTH_STANDARD,CH_BROKER,AGT_00085,AGY_013,2022-10-22,2028-10-22,,CANCELLED,MONTHLY,787.77,0.0322,0.0174,2026-02-24,PRICE
POL_000008036,SRC_POL_000008036,CUST_00005017,PROD_HOME_BASIC,CH_BRANCH,,AGY_013,2025-01-31,2027-01-31,2026-01-31,ACTIVE,MONTHLY,295.3,0.0487,0.0533,,
POL_000008037,SRC_POL_000008037,CUST_00005017,PROD_AUTO_PREMIUM,CH_MOBILE,AGT_00091,AGY_013,2022-10-22,2025-10-22,,CANCELLED,MONTHLY,1213.75,0.011,0.0446,2025-05-28,PRICE
POL_000008038,SRC_POL_000008038,CUST_00005018,PROD_HEALTH_PREMIUM,CH_BRANCH,AGT_00036,AGY_006,2021-07-22,2023-07-22,,EXPIRED,MONTHLY,1449.87,0.0215,0.0845,,
POL_000008039,SRC_POL_000008039,CUST_00005019,PROD_TRAVEL_STANDARD,CH_BROKER,AGT_00044,AGY_007,2023-02-11,2029-02-11,2026-02-11,ACTIVE,ANNUAL,146.54,0.0049,0.0576,,
POL_000008040,SRC_POL_000008040,CUST_00005019,PROD_HOME_BASIC,CH_BRANCH,AGT_00043,AGY_007,2025-04-08,2027-04-08,2026-04-08,ACTIVE,MONTHLY,291.61,0.0132,0.0074,,
POL_000008041,SRC_POL_000008041,CUST_00005020,PROD_HEALTH_STANDARD,CH_CALL_CENTER,AGT_00128,AGY_019,2025-07-20,2030-07-20,2026-07-20,ACTIVE,MONTHLY,1020.31,0.0313,0.0013,,
