case_id,customer_id,policy_id,interaction_id,opened_datetime,closed_datetime,case_type,priority,case_status,sla_breached_flag,resolution_code,satisfaction_score
CAS_0000007171,CUST_00004037,POL_000006454,INT_00000041730,2024-07-08T08:00:00+00:00,2024-07-16T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,false,DOCUMENT_REQUESTED,3.28
CAS_0000007172,CUST_00004038,POL_000006455,INT_00000041737,2025-06-17T17:00:00+00:00,2025-07-04T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,3.97
CAS_0000007173,CUST_00004038,POL_000006455,INT_00000041738,2025-11-09T09:00:00+00:00,2025-11-17T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,4.23
CAS_0000007174,CUST_00004038,POL_000006455,INT_00000041744,2023-08-22T18:00:00+00:00,2023-09-08T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,5
CAS_0000007175,CUST_00004038,POL_000006455,INT_00000041747,2024-04-29T18:00:00+00:00,2024-05-12T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ANSWERED,3.33
CAS_0000007176,CUST_00004038,POL_000006455,INT_00000041752,2023-01-05T13:00:00+00:00,2023-01-08T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,4.19
CAS_0000007177,CUST_00004039,POL_000006456,INT_00000041754,2026-06-25T14:00:00+00:00,2026-06-30T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,3.0
CAS_0000007178,CUST_00004040,POL_000006458,INT_00000041769,2024-05-18T16:00:00+00:00,2024-05-28T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,2.16
CAS_0000007179,CUST_00004041,POL_000006459,INT_00000041776,2025-06-19T15:00:00+00:00,2025-07-12T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,COMPENSATED,4.29
CAS_0000007180,CUST_00004041,POL_000006459,INT_00000041781,2023-11-23T11:00:00+00:00,2023-12-09T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ESCALATED_BACKOFFICE,4.6
CAS_0000007181,CUST_00004041,POL_000006460,INT_00000041783,2025-03-27T18:00:00+00:00,2025-04-16T00:00:00+00:00,BILLING,LOW,RESOLVED,true,ANSWERED,2.19
CAS_0000007182,CUST_00004041,POL_000006460,INT_00000041784,2023-11-13T16:00:00+00:00,2023-11-19T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,2.58
CAS_0000007183,CUST_00004042,POL_000006461,INT_00000041794,2026-03-02T17:00:00+00:00,2026-03-07T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,3.15
CAS_0000007184,CUST_00004042,POL_000006461,INT_00000041796,2026-04-29T18:00:00+00:00,2026-05-13T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.59
CAS_0000007185,CUST_00004042,POL_000006461,INT_00000041797,2025-07-27T13:00:00+00:00,2025-08-18T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,
CAS_0000007186,CUST_00004044,POL_000006464,INT_00000041812,2025-06-23T09:00:00+00:00,2025-06-27T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,COMPENSATED,4.15
CAS_0000007187,CUST_00004044,POL_000006464,INT_00000041814,2023-09-20T10:00:00+00:00,2023-10-09T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,4.14
CAS_0000007188,CUST_00004044,POL_000006464,INT_00000041815,2024-04-08T16:00:00+00:00,2024-04-30T00:00:00+00:00,BILLING,MEDIUM,CLOSED,true,ANSWERED,4.03
CAS_0000007189,CUST_00004045,POL_000006465,INT_00000041818,2023-03-17T15:00:00+00:00,2023-04-02T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,true,ESCALATED_BACKOFFICE,1.8
CAS_0000007190,CUST_00004045,POL_000006465,INT_00000041825,2021-04-30T14:00:00+00:00,2021-05-02T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,4.24
CAS_0000007191,CUST_00004047,POL_000006469,INT_00000041847,2025-04-28T12:00:00+00:00,2025-05-21T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,DOCUMENT_REQUESTED,3.12
CAS_0000007192,CUST_00004048,POL_000006471,INT_00000041858,2022-04-24T15:00:00+00:00,2022-05-05T00:00:00+00:00,BILLING,LOW,RESOLVED,false,COMPENSATED,4.01
CAS_0000007193,CUST_00004049,POL_000006474,INT_00000041864,2025-08-02T11:00:00+00:00,2025-08-11T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ESCALATED_BACKOFFICE,4.87
CAS_0000007194,CUST_00004049,POL_000006474,INT_00000041868,2020-03-05T10:00:00+00:00,2020-03-23T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.41
CAS_0000007195,CUST_00004049,POL_000006473,INT_00000041873,2025-01-06T18:00:00+00:00,2025-01-11T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,3.27
CAS_0000007196,CUST_00004050,POL_000006477,INT_00000041875,2026-01-10T14:00:00+00:00,2026-02-02T00:00:00+00:00,BILLING,CRITICAL,CLOSED,false,COMPENSATED,3.53
CAS_0000007197,CUST_00004050,POL_000006477,INT_00000041888,2024-09-14T11:00:00+00:00,2024-09-17T00:00:00+00:00,COMPLAINT,LOW,CLOSED,false,ANSWERED,3.79
CAS_0000007198,CUST_00004050,POL_000006477,INT_00000041889,2026-02-06T15:00:00+00:00,2026-02-15T00:00:00+00:00,COMPLAINT,CRITICAL,RESOLVED,false,COMPENSATED,
CAS_0000007199,CUST_00004051,POL_000006480,INT_00000041898,2024-04-15T15:00:00+00:00,2024-05-04T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,3.52
CAS_0000007200,CUST_00004051,POL_000006479,INT_00000041899,2025-03-23T18:00:00+00:00,2025-03-27T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.97
CAS_0000007201,CUST_00004052,POL_000006484,INT_00000041904,2026-04-29T09:00:00+00:00,2026-05-13T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.91
CAS_0000007202,CUST_00004053,POL_000006485,INT_00000041909,2024-09-12T11:00:00+00:00,2024-10-07T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,CLOSED,true,COMPENSATED,2.31
CAS_0000007203,CUST_00004053,POL_000006485,INT_00000041911,2023-01-20T09:00:00+00:00,2023-01-25T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ESCALATED_BACKOFFICE,3.62
CAS_0000007204,CUST_00004053,POL_000006485,INT_00000041915,2024-10-31T15:00:00+00:00,2024-11-03T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,4.3
CAS_0000007205,CUST_00004053,POL_000006485,INT_00000041916,2024-03-20T10:00:00+00:00,2024-03-30T00:00:00+00:00,BILLING,LOW,ESCALATED,true,ANSWERED,3.64
CAS_0000007206,CUST_00004054,POL_000006486,INT_00000041925,2025-12-30T12:00:00+00:00,2026-01-13T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,DOCUMENT_REQUESTED,3.68
CAS_0000007207,CUST_00004054,POL_000006486,INT_00000041929,2026-02-05T11:00:00+00:00,2026-02-17T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,false,ESCALATED_BACKOFFICE,4.27
CAS_0000007208,CUST_00004056,POL_000006490,INT_00000041952,2026-03-03T15:00:00+00:00,2026-03-25T00:00:00+00:00,BILLING,LOW,RESOLVED,false,COMPENSATED,4.02
CAS_0000007209,CUST_00004056,POL_000006490,INT_00000041953,2025-09-23T17:00:00+00:00,2025-10-17T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,ANSWERED,3.33
CAS_0000007210,CUST_00004056,POL_000006490,INT_00000041957,2025-06-07T10:00:00+00:00,2025-06-17T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,4.6
CAS_0000007211,CUST_00004058,POL_000006494,INT_00000041975,2024-08-11T18:00:00+00:00,2024-08-12T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,DOCUMENT_REQUESTED,3.41
CAS_0000007212,CUST_00004059,POL_000006495,INT_00000041985,2024-04-04T15:00:00+00:00,2024-04-07T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,DOCUMENT_REQUESTED,3.57
CAS_0000007213,CUST_00004060,POL_000006496,INT_00000041988,2023-08-11T12:00:00+00:00,2023-09-03T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,ANSWERED,4.14
CAS_0000007214,CUST_00004060,POL_000006496,INT_00000041994,2026-05-31T17:00:00+00:00,2026-06-13T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,ANSWERED,4.19
CAS_0000007215,CUST_00004060,POL_000006496,INT_00000041995,2025-12-26T08:00:00+00:00,2025-12-29T00:00:00+00:00,BILLING,CRITICAL,CLOSED,true,ESCALATED_BACKOFFICE,3.15
CAS_0000007216,CUST_00004061,POL_000006497,INT_00000042004,2024-06-12T17:00:00+00:00,2024-07-04T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.41
CAS_0000007217,CUST_00004061,POL_000006497,INT_00000042005,2020-09-04T11:00:00+00:00,2020-09-06T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,3.5
CAS_0000007218,CUST_00004061,POL_000006497,INT_00000042006,2022-07-24T17:00:00+00:00,2022-08-14T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,5
CAS_0000007219,CUST_00004062,POL_000006498,INT_00000042013,2024-04-28T09:00:00+00:00,2024-05-15T00:00:00+00:00,COMPLAINT,HIGH,ESCALATED,true,ANSWERED,2.2
CAS_0000007220,CUST_00004062,POL_000006498,INT_00000042015,2023-11-07T14:00:00+00:00,2023-11-20T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,ANSWERED,1.79
CAS_0000007221,CUST_00004062,POL_000006498,INT_00000042016,2026-06-28T09:00:00+00:00,2026-07-08T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,CLOSED,true,ANSWERED,
CAS_0000007222,CUST_00004062,POL_000006498,INT_00000042017,2025-08-24T13:00:00+00:00,2025-09-12T00:00:00+00:00,CLAIM_SUPPORT,LOW,ESCALATED,true,ESCALATED_BACKOFFICE,
CAS_0000007223,CUST_00004063,POL_000006499,INT_00000042026,2026-02-02T11:00:00+00:00,2026-02-09T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,4.0
CAS_0000007224,CUST_00004063,POL_000006499,INT_00000042028,2025-01-27T18:00:00+00:00,2025-02-05T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,2.43
CAS_0000007225,CUST_00004064,POL_000006500,INT_00000042031,2024-06-10T09:00:00+00:00,2024-06-24T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ESCALATED_BACKOFFICE,4.19
CAS_0000007226,CUST_00004064,POL_000006501,INT_00000042038,2024-11-18T17:00:00+00:00,2024-12-05T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,ANSWERED,4.3
CAS_0000007227,CUST_00004065,POL_000006503,INT_00000042050,2026-02-24T13:00:00+00:00,2026-03-16T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,4.29
CAS_0000007228,CUST_00004066,POL_000006504,INT_00000042056,2023-12-26T14:00:00+00:00,2024-01-03T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,3.26
CAS_0000007229,CUST_00004066,POL_000006504,INT_00000042061,2022-09-14T15:00:00+00:00,2022-10-07T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,2.51
CAS_0000007230,CUST_00004066,POL_000006504,INT_00000042065,2025-03-27T14:00:00+00:00,2025-04-01T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,3.15
CAS_0000007231,CUST_00004067,POL_000006506,INT_00000042071,2025-11-23T18:00:00+00:00,2025-12-13T00:00:00+00:00,BILLING,HIGH,CLOSED,true,ANSWERED,2.95
CAS_0000007232,CUST_00004067,POL_000006506,INT_00000042072,2023-11-05T17:00:00+00:00,2023-11-20T00:00:00+00:00,BILLING,HIGH,CLOSED,false,COMPENSATED,
CAS_0000007233,CUST_00004067,POL_000006506,INT_00000042076,2023-04-06T15:00:00+00:00,2023-04-23T00:00:00+00:00,BILLING,LOW,ESCALATED,true,ANSWERED,1.4
CAS_0000007234,CUST_00004067,POL_000006506,INT_00000042078,2023-02-10T09:00:00+00:00,2023-03-03T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.59
CAS_0000007235,CUST_00004067,POL_000006505,INT_00000042081,2026-03-11T14:00:00+00:00,2026-03-27T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,ESCALATED,false,ANSWERED,3.43
CAS_0000007236,CUST_00004069,POL_000006509,INT_00000042104,2025-08-19T17:00:00+00:00,2025-09-01T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,3.45
CAS_0000007237,CUST_00004069,POL_000006509,INT_00000042107,2026-04-25T11:00:00+00:00,2026-05-04T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,5
CAS_0000007238,CUST_00004070,POL_000006510,INT_00000042119,2022-01-01T13:00:00+00:00,2022-01-02T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,3.0
CAS_0000007239,CUST_00004071,POL_000006512,INT_00000042125,2021-12-25T14:00:00+00:00,2022-01-17T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,3.27
CAS_0000007240,CUST_00004072,POL_000006514,INT_00000042134,2025-04-20T09:00:00+00:00,2025-05-09T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,ANSWERED,4.33
CAS_0000007241,CUST_00004073,POL_000006515,INT_00000042143,2023-03-01T12:00:00+00:00,2023-03-06T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,3.75
CAS_0000007242,CUST_00004073,POL_000006516,INT_00000042144,2024-10-12T09:00:00+00:00,2024-10-24T00:00:00+00:00,BILLING,CRITICAL,ESCALATED,false,DOCUMENT_REQUESTED,2.97
CAS_0000007243,CUST_00004074,POL_000006517,INT_00000042152,2024-04-23T18:00:00+00:00,2024-04-28T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,DOCUMENT_REQUESTED,4.08
CAS_0000007244,CUST_00004074,POL_000006517,INT_00000042153,2021-10-09T08:00:00+00:00,2021-11-01T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,COMPENSATED,2.25
CAS_0000007245,CUST_00004074,POL_000006517,INT_00000042156,2022-10-12T12:00:00+00:00,2022-10-14T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,3.03
CAS_0000007246,CUST_00004074,POL_000006517,INT_00000042160,2025-11-19T15:00:00+00:00,2025-12-14T00:00:00+00:00,COMPLAINT,LOW,CLOSED,false,DOCUMENT_REQUESTED,3.75
CAS_0000007247,CUST_00004075,POL_000006520,INT_00000042169,2024-09-02T12:00:00+00:00,2024-09-18T00:00:00+00:00,BILLING,HIGH,CLOSED,false,DOCUMENT_REQUESTED,
CAS_0000007248,CUST_00004076,POL_000006521,INT_00000042175,2022-10-08T12:00:00+00:00,2022-10-21T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ESCALATED_BACKOFFICE,2.74
CAS_0000007249,CUST_00004079,POL_000006526,INT_00000042207,2021-08-14T16:00:00+00:00,2021-08-30T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,1.09
CAS_0000007250,CUST_00004080,POL_000006530,INT_00000042208,2025-01-14T09:00:00+00:00,2025-01-29T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,2.49
CAS_0000007251,CUST_00004081,POL_000006531,INT_00000042224,2024-12-26T12:00:00+00:00,2025-01-15T00:00:00+00:00,BILLING,HIGH,ESCALATED,false,COMPENSATED,3.67
CAS_0000007252,CUST_00004082,POL_000006532,INT_00000042231,2024-10-21T09:00:00+00:00,2024-10-31T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,COMPENSATED,5
CAS_0000007253,CUST_00004082,POL_000006532,INT_00000042237,2026-01-21T15:00:00+00:00,2026-02-10T00:00:00+00:00,BILLING,CRITICAL,RESOLVED,false,ANSWERED,4.89
CAS_0000007254,CUST_00004082,POL_000006532,INT_00000042238,2026-03-19T13:00:00+00:00,2026-04-13T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,3.36
CAS_0000007255,CUST_00004083,POL_000006533,INT_00000042244,2025-10-01T10:00:00+00:00,2025-10-13T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,3.14
CAS_0000007256,CUST_00004085,POL_000006536,INT_00000042260,2026-02-10T14:00:00+00:00,2026-03-01T00:00:00+00:00,BILLING,LOW,RESOLVED,false,ANSWERED,2.34
CAS_0000007257,CUST_00004085,POL_000006536,INT_00000042261,2023-12-31T10:00:00+00:00,2024-01-20T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ANSWERED,4.97
CAS_0000007258,CUST_00004086,POL_000006537,INT_00000042278,2026-06-12T12:00:00+00:00,2026-06-16T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,ANSWERED,4.65
CAS_0000007259,CUST_00004088,POL_000006544,INT_00000042290,2025-01-02T09:00:00+00:00,2025-01-06T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,2.34
CAS_0000007260,CUST_00004088,POL_000006543,INT_00000042293,2026-02-09T14:00:00+00:00,2026-02-24T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,ESCALATED_BACKOFFICE,3.96
CAS_0000007261,CUST_00004089,POL_000006545,INT_00000042302,2025-11-01T10:00:00+00:00,2025-11-24T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ESCALATED_BACKOFFICE,4.46
CAS_0000007262,CUST_00004089,POL_000006546,INT_00000042303,2025-09-05T11:00:00+00:00,2025-09-18T00:00:00+00:00,CLAIM_SUPPORT,CRITICAL,ESCALATED,true,DOCUMENT_REQUESTED,2.95
CAS_0000007263,CUST_00004089,POL_000006545,INT_00000042307,2023-08-10T18:00:00+00:00,2023-08-14T00:00:00+00:00,BILLING,HIGH,CLOSED,false,ANSWERED,3.89
CAS_0000007264,CUST_00004090,POL_000006548,INT_00000042309,2025-11-30T10:00:00+00:00,2025-12-08T00:00:00+00:00,BILLING,HIGH,RESOLVED,false,ESCALATED_BACKOFFICE,
CAS_0000007265,CUST_00004090,POL_000006547,INT_00000042314,2026-06-07T14:00:00+00:00,2026-06-19T00:00:00+00:00,COMPLAINT,CRITICAL,CLOSED,false,COMPENSATED,3.0
CAS_0000007266,CUST_00004090,POL_000006548,INT_00000042315,2026-03-15T18:00:00+00:00,2026-03-19T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,5
CAS_0000007267,CUST_00004091,POL_000006549,INT_00000042321,2024-09-15T11:00:00+00:00,2024-09-19T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,4.56
CAS_0000007268,CUST_00004091,POL_000006549,INT_00000042323,2023-12-06T08:00:00+00:00,2023-12-28T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,3.74
CAS_0000007269,CUST_00004092,POL_000006550,INT_00000042330,2024-08-19T12:00:00+00:00,2024-08-28T00:00:00+00:00,COMPLAINT,MEDIUM,CLOSED,false,DOCUMENT_REQUESTED,
CAS_0000007270,CUST_00004093,POL_000006553,INT_00000042336,2022-12-11T14:00:00+00:00,2022-12-19T00:00:00+00:00,CLAIM_SUPPORT,LOW,CLOSED,true,ANSWERED,2.85
CAS_0000007271,CUST_00004093,POL_000006553,INT_00000042340,2024-07-14T16:00:00+00:00,2024-07-18T00:00:00+00:00,COMPLAINT,LOW,CLOSED,true,ANSWERED,
CAS_0000007272,CUST_00004095,POL_000006558,INT_00000042358,2023-03-29T12:00:00+00:00,2023-04-05T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.31
CAS_0000007273,CUST_00004095,POL_000006558,INT_00000042360,2025-04-09T14:00:00+00:00,2025-04-16T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,false,ANSWERED,3.56
CAS_0000007274,CUST_00004095,POL_000006558,INT_00000042365,2024-08-16T11:00:00+00:00,2024-09-03T00:00:00+00:00,BILLING,CRITICAL,ESCALATED,true,ESCALATED_BACKOFFICE,1.27
CAS_0000007275,CUST_00004095,POL_000006557,INT_00000042367,2025-02-26T12:00:00+00:00,2025-03-06T00:00:00+00:00,BILLING,HIGH,RESOLVED,true,DOCUMENT_REQUESTED,
CAS_0000007276,CUST_00004095,POL_000006558,INT_00000042368,2025-03-17T09:00:00+00:00,2025-04-01T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.62
CAS_0000007277,CUST_00004096,POL_000006560,INT_00000042374,2023-08-06T08:00:00+00:00,2023-08-18T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,true,DOCUMENT_REQUESTED,2.57
CAS_0000007278,CUST_00004096,POL_000006560,INT_00000042377,2023-11-26T13:00:00+00:00,2023-11-28T00:00:00+00:00,CLAIM_SUPPORT,LOW,RESOLVED,true,ANSWERED,3.53
CAS_0000007279,CUST_00004096,POL_000006559,INT_00000042379,2026-01-27T10:00:00+00:00,2026-02-02T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,ANSWERED,3.0
CAS_0000007280,CUST_00004096,POL_000006560,INT_00000042380,2023-10-13T17:00:00+00:00,2023-11-05T00:00:00+00:00,COMPLAINT,LOW,CLOSED,true,DOCUMENT_REQUESTED,2.5
CAS_0000007281,CUST_00004097,POL_000006563,INT_00000042387,2022-10-18T12:00:00+00:00,2022-10-19T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,ESCALATED_BACKOFFICE,3.27
CAS_0000007282,CUST_00004097,POL_000006562,INT_00000042390,2023-07-22T14:00:00+00:00,2023-08-14T00:00:00+00:00,CLAIM_SUPPORT,HIGH,CLOSED,false,DOCUMENT_REQUESTED,4.34
CAS_0000007283,CUST_00004097,POL_000006561,INT_00000042394,2025-03-30T13:00:00+00:00,2025-04-03T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,COMPENSATED,4.87
CAS_0000007284,CUST_00004098,POL_000006566,INT_00000042400,2024-10-17T15:00:00+00:00,2024-10-20T00:00:00+00:00,CLAIM_SUPPORT,HIGH,ESCALATED,false,COMPENSATED,1.53
CAS_0000007285,CUST_00004098,POL_000006564,INT_00000042404,2025-11-29T09:00:00+00:00,2025-12-09T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.19
CAS_0000007286,CUST_00004098,POL_000006565,INT_00000042405,2025-07-30T18:00:00+00:00,2025-08-23T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,false,ANSWERED,2.4
CAS_0000007287,CUST_00004100,POL_000006569,INT_00000042416,2026-01-08T09:00:00+00:00,,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,DOCUMENT_REQUESTED,2.79
CAS_0000007288,CUST_00004100,POL_000006570,INT_00000042418,2025-05-19T14:00:00+00:00,2025-06-08T00:00:00+00:00,BILLING,MEDIUM,ESCALATED,true,COMPENSATED,2.29
CAS_0000007289,CUST_00004100,POL_000006569,INT_00000042422,2026-05-06T14:00:00+00:00,2026-05-24T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,2.82
CAS_0000007290,CUST_00004100,POL_000006570,INT_00000042428,2025-11-15T17:00:00+00:00,,BILLING,HIGH,RESOLVED,false,ANSWERED,4.49
CAS_0000007291,CUST_00004101,POL_000006571,INT_00000042437,2024-11-20T09:00:00+00:00,2024-12-04T00:00:00+00:00,BILLING,MEDIUM,RESOLVED,false,ANSWERED,2.18
CAS_0000007292,CUST_00004101,POL_000006571,INT_00000042438,2024-01-19T14:00:00+00:00,2024-01-29T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,true,ANSWERED,3.18
CAS_0000007293,CUST_00004101,POL_000006571,INT_00000042439,2026-01-25T13:00:00+00:00,2026-02-10T00:00:00+00:00,CLAIM_SUPPORT,HIGH,RESOLVED,false,COMPENSATED,2.57
CAS_0000007294,CUST_00004101,POL_000006571,INT_00000042440,2023-04-03T16:00:00+00:00,2023-04-05T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,ESCALATED,false,ANSWERED,3.06
CAS_0000007295,CUST_00004101,POL_000006571,INT_00000042442,2022-03-06T13:00:00+00:00,2022-03-12T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,3.69
CAS_0000007296,CUST_00004102,POL_000006572,INT_00000042449,2025-08-08T16:00:00+00:00,2025-08-13T00:00:00+00:00,BILLING,MEDIUM,CLOSED,true,DOCUMENT_REQUESTED,2.41
CAS_0000007297,CUST_00004103,POL_000006573,INT_00000042461,2024-06-05T17:00:00+00:00,2024-06-27T00:00:00+00:00,COMPLAINT,HIGH,RESOLVED,true,ANSWERED,3.94
CAS_0000007298,CUST_00004103,POL_000006573,INT_00000042464,2022-11-08T17:00:00+00:00,2022-11-27T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,ANSWERED,3.75
CAS_0000007299,CUST_00004103,POL_000006573,INT_00000042466,2026-01-13T11:00:00+00:00,2026-01-31T00:00:00+00:00,BILLING,HIGH,CLOSED,false,DOCUMENT_REQUESTED,4.74
CAS_0000007300,CUST_00004104,POL_000006574,INT_00000042468,2026-04-23T16:00:00+00:00,2026-05-01T00:00:00+00:00,COMPLAINT,LOW,RESOLVED,false,COMPENSATED,4.09
CAS_0000007301,CUST_00004105,POL_000006575,INT_00000042481,2025-03-03T08:00:00+00:00,2025-03-10T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,RESOLVED,false,ANSWERED,4.08
CAS_0000007302,CUST_00004106,POL_000006576,INT_00000042489,2021-12-11T09:00:00+00:00,2021-12-21T00:00:00+00:00,COMPLAINT,MEDIUM,RESOLVED,false,COMPENSATED,2.67
CAS_0000007303,CUST_00004106,POL_000006576,INT_00000042495,2021-09-13T13:00:00+00:00,2021-10-05T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,true,ANSWERED,1.7
CAS_0000007304,CUST_00004106,POL_000006576,INT_00000042496,2022-12-09T09:00:00+00:00,2023-01-02T00:00:00+00:00,BILLING,MEDIUM,CLOSED,false,ANSWERED,2.71
CAS_0000007305,CUST_00004106,POL_000006577,INT_00000042497,2024-09-14T18:00:00+00:00,2024-09-18T00:00:00+00:00,BILLING,LOW,RESOLVED,false,DOCUMENT_REQUESTED,4.58
CAS_0000007306,CUST_00004106,POL_000006576,INT_00000042498,2023-03-08T09:00:00+00:00,2023-03-31T00:00:00+00:00,CLAIM_SUPPORT,MEDIUM,CLOSED,false,COMPENSATED,2.88
