retention_action_id,customer_id,policy_id,action_date,action_timestamp,action_type,trigger_reason,offered_value,channel_id,agent_id,accepted_flag,retained_90d_flag
RET_0000000922,CUST_00005885,POL_000009436,2023-10-15,2023-10-15T13:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,23.14,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000923,CUST_00005887,POL_000009439,2026-06-30,2026-06-30T19:00:00+00:00,CLAIM_REVIEW,COMPLAINT,33.47,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000000924,CUST_00005894,POL_000009450,2025-01-04,2025-01-04T13:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,14.36,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000000925,CUST_00005895,POL_000009452,2026-03-08,2026-03-08T10:00:00+00:00,CLAIM_REVIEW,RENEWAL_RISK,16.07,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000000926,CUST_00005901,POL_000009461,2025-01-22,2025-01-22T16:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,105.25,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000000927,CUST_00005903,POL_000009467,2024-11-17,2024-11-17T10:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,121.16,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000928,CUST_00005908,POL_000009479,2025-06-24,2025-06-24T16:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,70.44,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000929,CUST_00005911,POL_000009486,2026-01-24,2026-01-24T18:00:00+00:00,DISCOUNT,COMPLAINT,40.0,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000930,CUST_00005916,POL_000009492,2025-03-14,2025-03-14T08:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,23.14,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000931,CUST_00005917,POL_000009494,2023-12-06,2023-12-06T19:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,25.03,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000000932,CUST_00005927,POL_000009511,2026-04-12,2026-04-12T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,21.6,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000000933,CUST_00005957,POL_000009555,2025-07-30,2025-07-30T18:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,102.76,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000934,CUST_00005963,POL_000009565,2024-10-30,2024-10-30T17:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,31.16,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000935,CUST_00005967,POL_000009571,2026-01-22,2026-01-22T10:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,17.19,CH_RETENTION_OUTBOUND,AGT_00034,true,true
RET_0000000936,CUST_00005968,POL_000009572,2026-06-01,2026-06-01T17:00:00+00:00,CALLBACK,RENEWAL_RISK,115.48,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000937,CUST_00005980,POL_000009596,2026-02-18,2026-02-18T11:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,22.73,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000000938,CUST_00006006,POL_000009635,2025-05-09,2025-05-09T14:00:00+00:00,CALLBACK,HIGH_VALUE_SAVE,19.29,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000939,CUST_00006009,POL_000009638,2025-04-25,2025-04-25T09:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,15.28,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000000940,CUST_00006011,POL_000009642,2022-02-04,2022-02-04T16:00:00+00:00,DISCOUNT,COMPLAINT,15.71,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000941,CUST_00006012,POL_000009643,2025-06-09,2025-06-09T15:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,19.07,CH_RETENTION_OUTBOUND,AGT_00167,true,true
RET_0000000942,CUST_00006014,POL_000009645,2025-01-05,2025-01-05T14:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,133.0,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000943,CUST_00006015,POL_000009648,2022-01-06,2022-01-06T14:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,50.21,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000944,CUST_00006021,POL_000009656,2025-07-13,2025-07-13T16:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,20.12,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000945,CUST_00006024,POL_000009662,2025-10-02,2025-10-02T13:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,96.19,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000946,CUST_00006026,POL_000009666,2025-05-16,2025-05-16T15:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,26.19,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000000947,CUST_00006028,POL_000009670,2023-03-23,2023-03-23T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,31.24,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000000948,CUST_00006031,POL_000009679,2025-07-02,2025-07-02T13:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,92.01,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000949,CUST_00006041,POL_000009690,2025-08-26,2025-08-26T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,5.01,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000950,CUST_00006054,POL_000009711,2025-11-25,2025-11-25T13:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,110.52,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000951,CUST_00006058,POL_000009716,2025-09-14,2025-09-14T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,136.92,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000952,CUST_00006059,POL_000009717,2025-10-28,2025-10-28T13:00:00+00:00,CALLBACK,PREMIUM_INCREASE,136.58,CH_RETENTION_OUTBOUND,AGT_00041,true,false
RET_0000000953,CUST_00006060,POL_000009719,2025-06-28,2025-06-28T14:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,232.6,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000954,CUST_00006079,POL_000009750,2025-06-07,2025-06-07T19:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,115.15,CH_RETENTION_OUTBOUND,AGT_00062,true,true
RET_0000000955,CUST_00006080,POL_000009751,2025-08-24,2025-08-24T15:00:00+00:00,CALLBACK,COMPLAINT,187.51,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000956,CUST_00006089,POL_000009765,2026-05-21,2026-05-21T10:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,24.78,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000957,CUST_00006094,POL_000009772,2026-01-19,2026-01-19T16:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,47.25,CH_RETENTION_OUTBOUND,AGT_00006,true,true
RET_0000000958,CUST_00006105,POL_000009792,2025-05-09,2025-05-09T12:00:00+00:00,DISCOUNT,COMPLAINT,59.5,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000959,CUST_00006110,POL_000009800,2025-09-12,2025-09-12T16:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,155.22,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000960,CUST_00006124,POL_000009819,2024-02-01,2024-02-01T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,59.35,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000961,CUST_00006128,POL_000009826,2025-12-20,2025-12-20T17:00:00+00:00,CALLBACK,PREMIUM_INCREASE,70.81,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000962,CUST_00006130,POL_000009831,2025-05-28,2025-05-28T13:00:00+00:00,CALLBACK,PREMIUM_INCREASE,28.4,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000963,CUST_00006132,POL_000009834,2026-06-14,2026-06-14T14:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,21.49,CH_RETENTION_OUTBOUND,AGT_00167,false,false
RET_0000000964,CUST_00006136,POL_000009841,2024-03-04,2024-03-04T08:00:00+00:00,CALLBACK,RENEWAL_RISK,34.33,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000000965,CUST_00006139,POL_000009844,2025-07-25,2025-07-25T11:00:00+00:00,CALLBACK,PREMIUM_INCREASE,82.1,CH_RETENTION_OUTBOUND,AGT_00104,false,false
RET_0000000966,CUST_00006142,POL_000009848,2025-10-11,2025-10-11T12:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,21.48,CH_RETENTION_OUTBOUND,AGT_00132,true,true
RET_0000000967,CUST_00006143,POL_000009849,2025-05-05,2025-05-05T16:00:00+00:00,CLAIM_REVIEW,RENEWAL_RISK,88.26,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000000968,CUST_00006148,POL_000009857,2025-05-04,2025-05-04T19:00:00+00:00,LOYALTY_BONUS,LOW_ENGAGEMENT,20.22,CH_RETENTION_OUTBOUND,AGT_00132,false,false
RET_0000000969,CUST_00006169,POL_000009890,2025-03-26,2025-03-26T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,6.71,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000000970,CUST_00006187,POL_000009919,2026-06-04,2026-06-04T19:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,12.58,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000971,CUST_00006190,POL_000009922,2025-03-16,2025-03-16T11:00:00+00:00,DISCOUNT,COMPLAINT,81.83,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000972,CUST_00006192,POL_000009924,2025-11-26,2025-11-26T19:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,48.78,CH_RETENTION_OUTBOUND,AGT_00013,true,false
RET_0000000973,CUST_00006193,POL_000009925,2024-10-26,2024-10-26T18:00:00+00:00,CLAIM_REVIEW,COMPLAINT,130.8,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000000974,CUST_00006197,POL_000009931,2026-06-03,2026-06-03T14:00:00+00:00,DISCOUNT,RENEWAL_RISK,96.64,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000975,CUST_00006206,POL_000009942,2026-01-03,2026-01-03T11:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,26.41,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000000976,CUST_00006207,POL_000009944,2025-12-22,2025-12-22T14:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,91.11,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000977,CUST_00006208,POL_000009945,2024-05-19,2024-05-19T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,38.64,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000000978,CUST_00006211,POL_000009949,2025-12-16,2025-12-16T08:00:00+00:00,DISCOUNT,COMPLAINT,13.98,CH_RETENTION_OUTBOUND,AGT_00020,true,true
RET_0000000979,CUST_00006221,POL_000009967,2026-03-24,2026-03-24T19:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,33.57,CH_RETENTION_OUTBOUND,AGT_00090,false,false
RET_0000000980,CUST_00006252,POL_000010013,2026-04-06,2026-04-06T09:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,113.05,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000981,CUST_00006253,POL_000010015,2025-11-20,2025-11-20T10:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,40.24,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000982,CUST_00006255,POL_000010019,2022-01-31,2022-01-31T10:00:00+00:00,PAYMENT_PLAN,COMPLAINT,82.85,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000000983,CUST_00006257,POL_000010021,2024-11-29,2024-11-29T11:00:00+00:00,DISCOUNT,COMPLAINT,20.24,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000000984,CUST_00006260,POL_000010026,2026-01-24,2026-01-24T14:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,90.95,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000985,CUST_00006263,POL_000010032,2025-05-22,2025-05-22T12:00:00+00:00,CALLBACK,PREMIUM_INCREASE,134.75,CH_RETENTION_OUTBOUND,AGT_00055,true,true
RET_0000000986,CUST_00006264,POL_000010033,2024-08-10,2024-08-10T08:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,87.14,CH_RETENTION_OUTBOUND,AGT_00097,true,true
RET_0000000987,CUST_00006268,POL_000010039,2024-11-09,2024-11-09T14:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,79.64,CH_RETENTION_OUTBOUND,AGT_00083,true,true
RET_0000000988,CUST_00006277,POL_000010052,2024-06-02,2024-06-02T18:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,25.86,CH_RETENTION_OUTBOUND,AGT_00111,false,false
RET_0000000989,CUST_00006289,POL_000010068,2024-05-18,2024-05-18T10:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,39.58,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000000990,CUST_00006292,POL_000010072,2026-05-09,2026-05-09T11:00:00+00:00,LOYALTY_BONUS,PREMIUM_INCREASE,24.42,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000000991,CUST_00006298,POL_000010083,2026-05-12,2026-05-12T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,22.31,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000000992,CUST_00006305,POL_000010093,2022-02-12,2022-02-12T19:00:00+00:00,DISCOUNT,RENEWAL_RISK,32.24,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000000993,CUST_00006308,POL_000010098,2024-09-10,2024-09-10T15:00:00+00:00,PAYMENT_PLAN,HIGH_VALUE_SAVE,26.39,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000000994,CUST_00006310,POL_000010100,2026-01-16,2026-01-16T11:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,81.54,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000000995,CUST_00006317,POL_000010110,2024-09-10,2024-09-10T14:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,78.66,CH_RETENTION_OUTBOUND,AGT_00167,false,false
RET_0000000996,CUST_00006320,POL_000010115,2026-04-30,2026-04-30T16:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,34.23,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000000997,CUST_00006323,POL_000010119,2024-04-27,2024-04-27T13:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,70.91,CH_RETENTION_OUTBOUND,AGT_00146,true,true
RET_0000000998,CUST_00006329,POL_000010127,2026-02-22,2026-02-22T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,8.55,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000000999,CUST_00006335,POL_000010134,2025-09-23,2025-09-23T15:00:00+00:00,LOYALTY_BONUS,COMPLAINT,18.59,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000001000,CUST_00006337,POL_000010137,2022-11-30,2022-11-30T10:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,75.58,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001001,CUST_00006345,POL_000010148,2025-05-23,2025-05-23T08:00:00+00:00,CALLBACK,RENEWAL_RISK,79.0,CH_RETENTION_OUTBOUND,AGT_00020,false,false
RET_0000001002,CUST_00006358,POL_000010167,2024-07-10,2024-07-10T11:00:00+00:00,CALLBACK,PREMIUM_INCREASE,12.7,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001003,CUST_00006362,POL_000010175,2024-03-13,2024-03-13T14:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,17.86,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001004,CUST_00006365,POL_000010178,2025-07-09,2025-07-09T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,194.65,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001005,CUST_00006366,POL_000010180,2024-05-20,2024-05-20T12:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,74.1,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001006,CUST_00006388,POL_000010216,2024-12-25,2024-12-25T14:00:00+00:00,CLAIM_REVIEW,PAYMENT_INCIDENT,105.5,CH_RETENTION_OUTBOUND,AGT_00069,true,true
RET_0000001007,CUST_00006414,POL_000010253,2024-01-29,2024-01-29T11:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,44.73,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000001008,CUST_00006417,POL_000010257,2024-10-22,2024-10-22T17:00:00+00:00,CALLBACK,PREMIUM_INCREASE,47.2,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001009,CUST_00006420,POL_000010260,2025-07-05,2025-07-05T12:00:00+00:00,CALLBACK,COMPLAINT,36.53,CH_RETENTION_OUTBOUND,AGT_00062,true,false
RET_0000001010,CUST_00006425,POL_000010272,2025-07-25,2025-07-25T15:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,4.81,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001011,CUST_00006456,POL_000010319,2024-01-23,2024-01-23T12:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,31.18,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001012,CUST_00006465,POL_000010335,2026-05-13,2026-05-13T10:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,143.48,CH_RETENTION_OUTBOUND,AGT_00097,false,false
RET_0000001013,CUST_00006483,POL_000010365,2023-09-27,2023-09-27T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,85.17,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001014,CUST_00006492,POL_000010378,2025-12-03,2025-12-03T13:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,49.2,CH_RETENTION_OUTBOUND,AGT_00146,true,true
RET_0000001015,CUST_00006504,POL_000010394,2026-01-18,2026-01-18T10:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,16.67,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001016,CUST_00006511,POL_000010402,2026-03-05,2026-03-05T13:00:00+00:00,DISCOUNT,RENEWAL_RISK,141.51,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001017,CUST_00006515,POL_000010408,2025-04-29,2025-04-29T18:00:00+00:00,PAYMENT_PLAN,COMPLAINT,42.39,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001018,CUST_00006516,POL_000010409,2025-11-23,2025-11-23T10:00:00+00:00,CALLBACK,PREMIUM_INCREASE,70.5,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001019,CUST_00006522,POL_000010417,2025-05-27,2025-05-27T17:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,62.57,CH_RETENTION_OUTBOUND,AGT_00076,false,false
RET_0000001020,CUST_00006526,POL_000010424,2026-03-24,2026-03-24T17:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,80.21,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001021,CUST_00006534,POL_000010441,2025-02-01,2025-02-01T19:00:00+00:00,CLAIM_REVIEW,RENEWAL_RISK,12.83,CH_RETENTION_OUTBOUND,AGT_00041,true,true
RET_0000001022,CUST_00006536,POL_000010444,2026-04-18,2026-04-18T09:00:00+00:00,DISCOUNT,RENEWAL_RISK,27.93,CH_RETENTION_OUTBOUND,AGT_00041,true,false
RET_0000001023,CUST_00006549,POL_000010460,2023-04-29,2023-04-29T10:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,15.7,CH_RETENTION_OUTBOUND,AGT_00118,false,false
RET_0000001024,CUST_00006555,POL_000010470,2025-12-05,2025-12-05T18:00:00+00:00,LOYALTY_BONUS,RENEWAL_RISK,54.73,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001025,CUST_00006556,POL_000010472,2023-06-26,2023-06-26T19:00:00+00:00,CLAIM_REVIEW,LOW_ENGAGEMENT,33.25,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001026,CUST_00006564,POL_000010484,2024-12-17,2024-12-17T08:00:00+00:00,LOYALTY_BONUS,COMPLAINT,128.23,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000001027,CUST_00006590,POL_000010520,2026-02-13,2026-02-13T14:00:00+00:00,PAYMENT_PLAN,LOW_ENGAGEMENT,95.11,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001028,CUST_00006611,POL_000010551,2026-01-22,2026-01-22T15:00:00+00:00,DISCOUNT,RENEWAL_RISK,34.74,CH_RETENTION_OUTBOUND,AGT_00041,true,false
RET_0000001029,CUST_00006626,POL_000010577,2025-12-22,2025-12-22T12:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,39.56,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001030,CUST_00006630,POL_000010583,2023-08-28,2023-08-28T09:00:00+00:00,PAYMENT_PLAN,PREMIUM_INCREASE,96.46,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001031,CUST_00006641,POL_000010598,2025-06-09,2025-06-09T11:00:00+00:00,CALLBACK,PREMIUM_INCREASE,34.74,CH_RETENTION_OUTBOUND,AGT_00139,true,true
RET_0000001032,CUST_00006646,POL_000010604,2026-05-11,2026-05-11T17:00:00+00:00,PAYMENT_PLAN,RENEWAL_RISK,20.2,CH_RETENTION_OUTBOUND,AGT_00104,true,true
RET_0000001033,CUST_00006666,POL_000010637,2026-04-13,2026-04-13T14:00:00+00:00,DISCOUNT,COMPLAINT,117.79,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001034,CUST_00006668,POL_000010640,2025-04-05,2025-04-05T09:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,32.68,CH_RETENTION_OUTBOUND,AGT_00069,false,false
RET_0000001035,CUST_00006670,POL_000010645,2025-10-02,2025-10-02T13:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,40.81,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000001036,CUST_00006677,POL_000010657,2025-07-12,2025-07-12T19:00:00+00:00,DISCOUNT,RENEWAL_RISK,77.05,CH_RETENTION_OUTBOUND,AGT_00048,true,true
RET_0000001037,CUST_00006679,POL_000010660,2026-05-05,2026-05-05T18:00:00+00:00,CALLBACK,RENEWAL_RISK,230.57,CH_RETENTION_OUTBOUND,AGT_00027,false,false
RET_0000001038,CUST_00006684,POL_000010669,2025-12-02,2025-12-02T13:00:00+00:00,CALLBACK,COMPLAINT,110.9,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001039,CUST_00006702,POL_000010695,2026-06-30,2026-06-30T17:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,96.6,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000001040,CUST_00006707,POL_000010705,2025-07-19,2025-07-19T16:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,66.31,CH_RETENTION_OUTBOUND,AGT_00083,false,false
RET_0000001041,CUST_00006709,POL_000010707,2025-02-25,2025-02-25T19:00:00+00:00,DISCOUNT,HIGH_VALUE_SAVE,60.43,CH_RETENTION_OUTBOUND,AGT_00125,false,false
RET_0000001042,CUST_00006710,POL_000010709,2025-08-22,2025-08-22T10:00:00+00:00,DISCOUNT,RENEWAL_RISK,51.39,CH_RETENTION_OUTBOUND,AGT_00062,false,false
RET_0000001043,CUST_00006712,POL_000010716,2024-09-25,2024-09-25T15:00:00+00:00,CALLBACK,PREMIUM_INCREASE,22.54,CH_RETENTION_OUTBOUND,AGT_00111,true,true
RET_0000001044,CUST_00006716,POL_000010724,2024-03-11,2024-03-11T12:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,142.84,CH_RETENTION_OUTBOUND,AGT_00048,true,false
RET_0000001045,CUST_00006718,POL_000010727,2026-06-04,2026-06-04T15:00:00+00:00,DISCOUNT,PREMIUM_INCREASE,5.3,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001046,CUST_00006721,POL_000010734,2025-06-01,2025-06-01T16:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,21.94,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000001047,CUST_00006732,POL_000010749,2025-10-09,2025-10-09T09:00:00+00:00,CALLBACK,RENEWAL_RISK,50.12,CH_RETENTION_OUTBOUND,AGT_00013,false,false
RET_0000001048,CUST_00006743,POL_000010767,2024-10-06,2024-10-06T10:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,18.3,CH_RETENTION_OUTBOUND,AGT_00041,false,false
RET_0000001049,CUST_00006746,POL_000010772,2024-10-24,2024-10-24T08:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,35.51,CH_RETENTION_OUTBOUND,AGT_00139,false,false
RET_0000001050,CUST_00006756,POL_000010792,2025-12-13,2025-12-13T19:00:00+00:00,DISCOUNT,PAYMENT_INCIDENT,25.64,CH_RETENTION_OUTBOUND,AGT_00034,false,false
RET_0000001051,CUST_00006759,POL_000010795,2024-09-10,2024-09-10T12:00:00+00:00,LOYALTY_BONUS,COMPLAINT,17.23,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001052,CUST_00006761,POL_000010797,2025-08-10,2025-08-10T16:00:00+00:00,LOYALTY_BONUS,PAYMENT_INCIDENT,8.87,CH_RETENTION_OUTBOUND,AGT_00055,false,false
RET_0000001053,CUST_00006768,POL_000010804,2026-04-16,2026-04-16T16:00:00+00:00,CALLBACK,PAYMENT_INCIDENT,37.86,CH_RETENTION_OUTBOUND,AGT_00048,false,false
RET_0000001054,CUST_00006777,POL_000010817,2025-10-07,2025-10-07T13:00:00+00:00,CLAIM_REVIEW,PREMIUM_INCREASE,240.49,CH_RETENTION_OUTBOUND,AGT_00013,true,true
RET_0000001055,CUST_00006787,POL_000010834,2025-12-08,2025-12-08T08:00:00+00:00,PAYMENT_PLAN,COMPLAINT,30.08,CH_RETENTION_OUTBOUND,AGT_00027,true,true
RET_0000001056,CUST_00006792,POL_000010840,2023-12-29,2023-12-29T18:00:00+00:00,CALLBACK,LOW_ENGAGEMENT,9.96,CH_RETENTION_OUTBOUND,AGT_00006,false,false
RET_0000001057,CUST_00006805,POL_000010864,2026-02-17,2026-02-17T09:00:00+00:00,DISCOUNT,LOW_ENGAGEMENT,28.39,CH_RETENTION_OUTBOUND,AGT_00118,true,true
RET_0000001058,CUST_00006808,POL_000010869,2025-06-04,2025-06-04T19:00:00+00:00,PAYMENT_PLAN,PAYMENT_INCIDENT,100.39,CH_RETENTION_OUTBOUND,AGT_00153,false,false
RET_0000001059,CUST_00006809,POL_000010870,2025-07-21,2025-07-21T09:00:00+00:00,DISCOUNT,COMPLAINT,41.44,CH_RETENTION_OUTBOUND,AGT_00048,true,true
